"outcome","pathway_id","exposure","exposure_label","scale","model_structure","family","offset_policy","n_months","data_status","se_method","term","estimate","std_error","statistic","p_value","rr","rr_low","rr_high","q_value_core_bh","manuscript_role"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.00500131468831582,0.0166662705174907,-0.30008601402858,0.76411154706375,0.995011171062262,0.963033380355518,1.02805079318559,0.899729950076576,"amended_core_candidate"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.00454704147032511,0.0180997713605375,-0.251220934217927,0.801643300284091,0.995463280671745,0.960767731957979,1.03141176603243,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.00454704147032511,0.0162561817746175,-0.27971152964252,0.779698831912154,0.995463280671745,0.964245684166691,1.02769155147647,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.00454704147032511,0.0161406932964793,-0.281712897135399,0.778163664384547,0.995463280671745,0.964463973033978,1.02745895219753,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","days_only",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.00454704147032511,0.0166179040478241,-0.273623042788028,0.784374323988973,0.995463280671745,0.9635622997308,1.02842041811163,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.00498259415805045,0.0163095693901408,-0.305501269767579,0.75998440303235,0.99502979837336,0.963724946624624,1.02735153128351,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.00498259415805045,0.0167380003395812,-0.29768156631398,0.76594621390048,0.99502979837336,0.962916022704832,1.0282145860132,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.00498259415805045,0.0162274525170008,-0.307047218460841,0.758807431826852,0.99502979837336,0.963880069742951,1.02718619331445,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.00498259415805045,0.0166034282304248,-0.300094299135171,0.764105227557294,0.99502979837336,0.963170036217458,1.02794341852574,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.00452455187489938,0.0180876448808883,-0.250145992178346,0.802474449653524,0.995485668489935,0.960812175694973,1.03141044757478,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.00452455187489938,0.016254048607911,-0.278364608353468,0.780732484692311,0.995485668489935,0.964271401522675,1.02771036723062,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.00452455187489938,0.0160567145540469,-0.281785657935797,0.778107868803498,0.995485668489935,0.96464442948291,1.02731295167491,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","population_x_days",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.00452455187489938,0.016552408392264,-0.273347042175083,0.784586457256316,0.995485668489935,0.963707674745737,1.02831153277918,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.0050355618674764,0.016289754581208,-0.309124477129046,0.757226840370743,0.994977095319922,0.963711328628236,1.02725721987768,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.0050355618674764,0.0167446092829916,-0.300727343491454,0.763622416305525,0.994977095319922,0.962852548180216,1.02817344367247,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.0050355618674764,0.0163192461842712,-0.308565837577092,0.757651811156213,0.994977095319922,0.963655624309941,1.02731660069973,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","negative_binomial","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.0050355618674764,0.0166801101395205,-0.301890204882134,0.762735762976733,0.994977095319922,0.962974278077206,1.0280434719274,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","model","I(very_hot_days/5)",-0.00462620408768336,0.0180764398918462,-0.255924513641103,0.798009125666432,0.995384480312026,0.960735611206218,1.03128295869255,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","HC1","I(very_hot_days/5)",-0.00462620408768336,0.01626892736592,-0.284358272898451,0.776135833020227,0.995384480312026,0.964145269015908,1.02763587136338,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag3","I(very_hot_days/5)",-0.00462620408768336,0.0161533560890502,-0.286392750966426,0.774577326185173,0.995384480312026,0.964363691653153,1.02740311795396,,"sensitivity"
"hf","P04C","very_hot_days","Very hot days (per 5 days)",5,"single_exposure","quasipoisson","none",132,"HA_APPROVED_AGGREGATE","NeweyWest_lag6","I(very_hot_days/5)",-0.00462620408768336,0.0166379202592334,-0.278051824723465,0.78097257626688,0.995384480312026,0.96344822611141,1.02837935323726,,"sensitivity"
