date,month_id,tmin,tmax,tv_guo2016_0_1,tv_guo2016_0_7,dtr
2021-06-19,2021-06,29.5,33,2.118765,2.511971,3.5
2021-06-20,2021-06,29.4,32.8,1.993949,2.40131,3.4
2021-06-21,2021-06,29.4,32.4,1.854724,2.14778,3
2021-06-22,2021-06,24.7,30.2,3.241784,2.514284,5.5
2021-06-23,2021-06,25.1,29,2.762245,2.712656,3.9
2021-06-24,2021-06,25.1,26.7,1.844587,2.907691,1.6
2021-06-25,2021-06,26,29,1.667333,2.847799,3
2021-06-26,2021-06,25.9,29.9,2.054264,2.774339,4
2021-06-27,2021-06,28.4,30,1.912241,2.53627,1.6
2021-06-28,2021-06,24,29.6,2.751969,2.474907,5.6
2021-06-29,2021-06,28.8,30.7,2.954516,2.271701,1.9
2021-06-30,2021-06,29,32.6,1.768945,2.382401,3.6
2021-07-01,2021-07,29.2,32.4,1.966384,2.467446,3.2
2021-07-02,2021-07,29.3,32.8,1.941434,2.413158,3.5
2021-07-03,2021-07,29.1,33,2.139315,2.422318,3.9
2021-07-04,2021-07,28.9,33.2,2.369951,2.371181,4.3
2021-07-05,2021-07,28,33.8,2.94887,2.569955,5.8
2021-07-06,2021-07,26.7,32.7,3.476588,2.247925,6
2021-07-07,2021-07,26.6,33.1,3.612363,2.513696,6.5
2021-07-08,2021-07,28.4,32.8,3.233548,2.555126,4.4
2021-07-09,2021-07,28.2,34.8,3.279736,2.780138,6.6
2021-07-10,2021-07,28.2,34,3.59444,2.906365,5.8
2021-07-11,2021-07,28.8,33.6,3.074085,2.953614,4.8
2021-07-12,2021-07,28.7,34.8,3.184729,3.076253,6.1
2021-07-13,2021-07,28.8,35.3,3.643259,3.150813,6.5
2021-07-14,2021-07,29.1,34.1,3.357951,3.056025,5
2021-07-15,2021-07,28.9,35.4,3.36291,3.020699,6.5
2021-07-16,2021-07,28.7,30.9,3.112743,2.984285,2.2
2021-07-17,2021-07,26.9,31.2,2.018869,2.949774,4.3
2021-07-18,2021-07,24.9,28.8,2.688866,3.190605,3.9
2021-07-19,2021-07,25,27.9,1.997498,3.392516,2.9
2021-07-20,2021-07,25.3,27.1,1.400893,3.365258,1.8
2021-07-21,2021-07,25.3,27.8,1.273774,3.094343,2.5
2021-07-22,2021-07,26.9,32.8,3.236253,2.974979,5.9
2021-07-23,2021-07,27.4,34.1,3.681485,2.784451,6.7
2021-07-24,2021-07,26.5,33.2,3.90299,3.018271,6.7
2021-07-25,2021-07,25.9,33.6,4.167333,3.269091,7.7
2021-07-26,2021-07,28.7,33.9,3.897328,3.419527,5.2
2021-07-27,2021-07,29.5,35.3,3.242941,3.588355,5.8
2021-07-28,2021-07,29.1,34.1,3.160169,3.483479,5
2021-07-29,2021-07,28.3,32.3,2.719681,3.223973,4
2021-07-30,2021-07,26.5,30.5,2.532456,3.208524,4
2021-07-31,2021-07,27,32.2,2.752575,3.129617,5.2
2021-08-01,2021-08,27.1,32.5,3.062679,3.045974,5.4
2021-08-02,2021-08,28.5,33.9,3.220766,2.87492,5.4
2021-08-03,2021-08,27.1,29.7,2.932576,2.831843,2.6
2021-08-04,2021-08,25.9,31.3,2.44949,2.711211,5.4
2021-08-05,2021-08,26.2,28.6,2.50998,2.587534,2.4
2021-08-06,2021-08,26.4,29.7,1.707581,2.543742,3.3
2021-08-07,2021-08,27.6,30.9,2.027313,2.505427,3.3
2021-08-08,2021-08,27.8,31.5,2.037155,2.416601,3.7
2021-08-09,2021-08,27.2,31.3,2.266422,2.313583,4.1
2021-08-10,2021-08,27.5,30.4,2.057507,1.979046,2.9
2021-08-11,2021-08,27.1,32.1,2.389386,2.14444,5
2021-08-12,2021-08,26.8,33,3.256276,2.240675,6.2
2021-08-13,2021-08,26.6,30.7,3.119161,2.244066,4.1
2021-08-14,2021-08,26.6,29.2,2.028752,2.223801,2.6
2021-08-15,2021-08,25.7,30,2.051625,2.321126,4.3
2021-08-16,2021-08,26.2,31,2.666302,2.374272,4.8
2021-08-17,2021-08,27.4,32.5,2.963528,2.46536,5.1
2021-08-18,2021-08,28.1,32.3,2.70108,2.564428,4.2
2021-08-19,2021-08,26.2,31,2.762849,2.547409,4.8
2021-08-20,2021-08,27.3,32.5,2.984962,2.471698,5.2
2021-08-21,2021-08,28,32.5,2.814694,2.528232,4.5
2021-08-22,2021-08,28.3,33.1,2.698611,2.628934,4.8
2021-08-23,2021-08,28.4,33.2,2.771883,2.602947,4.8
2021-08-24,2021-08,26.6,32.1,3.095561,2.612717,5.5
2021-08-25,2021-08,28.2,34.4,3.565927,2.728828,6.2
2021-08-26,2021-08,27.1,32.7,3.505234,2.812354,5.6
2021-08-27,2021-08,23.4,29.2,3.892728,3.130469,5.8
2021-08-28,2021-08,24.9,29.8,3.158454,3.224587,4.9
2021-08-29,2021-08,25.3,29.9,2.747575,3.273097,4.6
2021-08-30,2021-08,27.4,32.9,3.276558,3.280746,5.5
2021-08-31,2021-08,25.2,29.1,3.252179,3.224257,3.9
2021-09-01,2021-09,26.7,32.1,3.013719,3.220138,5.4
2021-09-02,2021-09,27.7,33,3.137276,3.075169,5.3
2021-09-03,2021-09,27.8,33.6,3.213902,3.146532,5.8
2021-09-04,2021-09,27.9,33.6,3.320015,3.068163,5.7
2021-09-05,2021-09,28.3,33.2,3.068659,3.016945,4.9
2021-09-06,2021-09,28,32.5,2.7313,2.91087,4.5
2021-09-07,2021-09,28.1,33.4,2.853069,2.911557,5.3
2021-09-08,2021-09,28.2,34.3,3.311596,2.835842,6.1
2021-09-09,2021-09,27.8,33.5,3.425882,2.821399,5.7
2021-09-10,2021-09,28.6,33.7,3.135815,2.809797,5.1
2021-09-11,2021-09,28.4,33.4,2.919332,2.758132,5
2021-09-12,2021-09,29,34.5,3.07395,2.763022,5.5
2021-09-13,2021-09,29.5,33.6,2.802975,2.725856,4.1
2021-09-14,2021-09,26.7,30.2,2.836665,2.81365,3.5
2021-09-15,2021-09,27.9,33,2.776689,2.803978,5.1
2021-09-16,2021-09,26.8,31.9,3.012197,2.768807,5.1
2021-09-17,2021-09,27.5,34.1,3.506542,2.83596,6.6
2021-09-18,2021-09,28.3,33.2,3.355965,2.816144,4.9
2021-09-19,2021-09,27.4,32.1,2.831372,2.804513,4.7
2021-09-20,2021-09,27.9,32.3,2.636127,2.684524,4.4
2021-09-21,2021-09,26.7,31.7,2.768273,2.691956,5
2021-09-22,2021-09,27.9,34,3.374784,2.805404,6.1
2021-09-23,2021-09,26,30.2,3.442262,2.838896,4.2
2021-09-24,2021-09,27.8,32,2.638181,2.781838,4.2
2021-09-25,2021-09,27.9,32.3,2.485961,2.613291,4.4
2021-09-26,2021-09,27.8,31.6,2.384673,2.527581,3.8
2021-09-27,2021-09,28.1,32.8,2.505161,2.539783,4.7
2021-09-28,2021-09,27.9,32.2,2.610875,2.533369,4.3
2021-09-29,2021-09,27.9,32.7,2.634862,2.513157,4.8
2021-09-30,2021-09,28.4,32.9,2.693665,2.383406,4.5
2021-10-01,2021-10,28.8,33.1,2.546894,2.298659,4.3
2021-10-02,2021-10,28.3,32.9,2.578598,2.321781,4.6
2021-10-03,2021-10,27,29.9,2.543456,2.335228,2.9
2021-10-04,2021-10,28.1,32.7,2.489143,2.377315,4.6
2021-10-05,2021-10,28.7,32.8,2.523721,2.345981,4.1
2021-10-06,2021-10,27.6,31.7,2.45085,2.342995,4.1
2021-10-07,2021-10,25,30.8,3.070695,2.542235,5.8
2021-10-08,2021-10,24.7,26.8,2.807579,2.789377,2.1
2021-10-09,2021-10,25.3,27.9,1.45,2.773175,2.6
2021-10-10,2021-10,25.3,27.9,1.501111,2.667802,2.6
2021-10-11,2021-10,26,32.7,3.336041,2.910785,6.7
2021-10-12,2021-10,23.6,26.4,3.885336,2.91799,2.8
2021-10-13,2021-10,22.9,27.4,2.165448,2.780887,4.5
2021-10-14,2021-10,26.1,30,2.951836,2.616868,3.9
2021-10-15,2021-10,25.2,27.6,2.098214,2.396073,2.4
2021-10-16,2021-10,24.3,30.3,2.688866,2.591902,6
2021-10-17,2021-10,22.2,28,3.635932,2.821163,5.8
2021-10-18,2021-10,20.9,27.7,3.677862,3.147003,6.8
2021-10-19,2021-10,23.5,28.9,3.710795,2.828633,5.4
2021-10-20,2021-10,25,29.8,3.029851,2.929135,4.8
2021-10-21,2021-10,19.3,28.2,4.634922,3.343626,8.9
2021-10-22,2021-10,18.2,20.5,4.53174,3.881838,2.3
2021-10-23,2021-10,18.3,22.7,2.132878,4.164273,4.4
2021-10-24,2021-10,19.8,26.6,3.655589,4.036748,6.8
2021-10-25,2021-10,19.7,27.5,4.230839,4.112724,7.8
2021-10-26,2021-10,22.7,28.3,4.070626,4.102499,5.6
2021-10-27,2021-10,24.9,27,2.455436,3.980614,2.1
2021-10-28,2021-10,24.2,28,1.774589,3.802362,3.8
2021-10-29,2021-10,23.9,27.7,2.200757,3.595738,3.8
2021-10-30,2021-10,23,26.2,2.143206,3.1859,3.2
2021-10-31,2021-10,23.4,26.1,1.711481,2.725405,2.7
2021-11-01,2021-11,23.7,27.6,2.004994,2.441029,3.9
2021-11-02,2021-11,24.1,27.9,2.232151,2.007974,3.8
2021-11-03,2021-11,24.1,27.4,2.059733,1.831393,3.3
2021-11-04,2021-11,24.1,27.9,2.059733,1.921881,3.8
2021-11-05,2021-11,24.6,27.8,2.03142,1.88908,3.2
2021-11-06,2021-11,24,29.2,2.503331,2.026645,5.2
2021-11-07,2021-11,24.8,29,2.734349,2.073714,4.2
2021-11-08,2021-11,18.1,25.3,4.537988,2.805708,7.2
2021-11-09,2021-11,16.9,23,3.982775,3.509962,6.1
2021-11-10,2021-11,17.8,24.7,3.834058,3.827352,6.9
2021-11-11,2021-11,18.9,25,3.781534,3.966731,6.1
2021-11-12,2021-11,20,25.7,3.447705,3.957524,5.7
2021-11-13,2021-11,20.1,25.4,3.17805,3.884923,5.3
2021-11-14,2021-11,19.3,24.7,3.119161,3.634321,5.4
2021-11-15,2021-11,20.4,25.5,3.081531,3.253818,5.1
2021-11-16,2021-11,21,26.3,3.029851,3.181555,5.3
2021-11-17,2021-11,22,26.5,2.859487,3.028194,4.5
2021-11-18,2021-11,20.2,25.8,3.020348,2.882013,5.6
2021-11-19,2021-11,21.3,25.7,2.921757,2.754685,4.4
2021-11-20,2021-11,22.4,26.1,2.386595,2.662698,3.7
2021-11-21,2021-11,22.7,25.6,1.920069,2.541579,2.9
2021-11-22,2021-11,16.8,23.3,3.747888,2.846635,6.5
2021-11-23,2021-11,14.3,17.4,3.810949,3.736108,3.1
2021-11-24,2021-11,16.9,22.1,3.247948,3.805298,5.2
2021-11-25,2021-11,18.4,23.7,3.160564,3.72312,5.3
2021-11-26,2021-11,18.6,24.8,3.350995,3.707644,6.2
2021-11-27,2021-11,18.7,24.3,3.412721,3.662871,5.6
2021-11-28,2021-11,19.2,24.5,3.15423,3.534491,5.3
2021-11-29,2021-11,19.4,26.1,3.526093,3.556912,6.7
2021-11-30,2021-11,17.1,24.6,4.249706,3.618051,7.5
2021-12-01,2021-12,14.8,20.1,4.232021,3.45904,5.3
2021-12-02,2021-12,14.6,20.4,3.207673,3.655356,5.8
2021-12-03,2021-12,14.7,21.3,3.598611,3.818551,6.6
2021-12-04,2021-12,15.3,20.6,3.455792,3.791696,5.3
2021-12-05,2021-12,16.7,22.2,3.236253,3.72335,5.5
2021-12-06,2021-12,16.4,22.2,3.264327,3.632074,5.8
2021-12-07,2021-12,17.1,22.5,3.248076,3.294819,5.4
2021-12-08,2021-12,18.4,22.2,2.711088,3.032319,3.8
2021-12-09,2021-12,18.7,22.9,2.330236,3.003748,4.2
2021-12-10,2021-12,18.6,23.7,2.70478,2.954425,5.1
2021-12-11,2021-12,20,24.4,2.815878,2.862684,4.4
2021-12-12,2021-12,19.2,24.7,2.879091,2.796478,5.5
2021-12-13,2021-12,17.4,21.5,3.150661,2.715196,4.1
2021-12-14,2021-12,18.7,23.6,2.786874,2.607681,4.9
2021-12-15,2021-12,19.9,23,2.373464,2.450298,3.1
2021-12-16,2021-12,21.7,25.8,2.483277,2.603043,4.1
2021-12-17,2021-12,18.9,23.8,2.953529,2.631088,4.9
2021-12-18,2021-12,16.3,20,3.113947,2.808373,3.7
2021-12-19,2021-12,16,19.7,2.143206,2.953614,3.7
2021-12-20,2021-12,15.7,19.3,2.117192,2.983336,3.6
2021-12-21,2021-12,16,19,1.913113,3.067871,3
2021-12-22,2021-12,17.1,21.7,2.495997,3.010253,4.6
2021-12-23,2021-12,18.7,21.9,2.345918,2.945392,3.2
2021-12-24,2021-12,18.2,21.8,1.973998,2.431589,3.6
2021-12-25,2021-12,17.9,21.5,2.085665,2.197878,3.6
2021-12-26,2021-12,11.7,18.5,4.113393,2.744016,6.8
2021-12-27,2021-12,9.9,14.6,3.754442,3.509647,4.7
2021-12-28,2021-12,12.2,17.5,3.258323,3.714274,5.3
2021-12-29,2021-12,16.6,20.6,3.46927,3.768731,4
2021-12-30,2021-12,16.2,21.4,2.680796,3.760496,5.2
2021-12-31,2021-12,17.1,19.9,2.417299,3.61543,2.8
2022-01-01,2022-01,16.4,19.3,1.687947,3.44499,2.9
2022-01-02,2022-01,16,22,2.800446,3.490123,6
2022-01-03,2022-01,17,20.5,2.839454,3.298586,3.5
2022-01-04,2022-01,17.4,21.5,2.237558,2.647389,4.1
2022-01-05,2022-01,18.3,23.6,2.869379,2.420709,5.3
2022-01-06,2022-01,18.3,23.6,3.059956,2.581529,5.3
2022-01-07,2022-01,17.2,21.1,2.880393,2.497866,3.9
2022-01-08,2022-01,16,20.2,2.417126,2.583151,4.2
2022-01-09,2022-01,16.7,20.1,2.212841,2.569817,3.4
2022-01-10,2022-01,16.5,20.9,2.276694,2.467244,4.4
2022-01-11,2022-01,13.7,18.8,3.092329,2.765133,5.1
2022-01-12,2022-01,14.7,17.9,2.45815,2.863797,3.2
2022-01-13,2022-01,15.6,18.9,1.955121,2.628022,3.3
2022-01-14,2022-01,15.4,17.3,1.639105,2.260347,1.9
2022-01-15,2022-01,16.5,19.8,1.869938,2.158356,3.3
2022-01-16,2022-01,17.4,21.1,2.12132,2.210043,3.7
2022-01-17,2022-01,17.1,18.4,1.820256,2.112502,1.3
2022-01-18,2022-01,15.8,18.3,1.219289,1.953277,2.5
2022-01-19,2022-01,14.9,20.3,2.45,1.938341,5.4
2022-01-20,2022-01,15.4,20.8,3.131028,2.0513,5.4
2022-01-21,2022-01,16.5,19.7,2.562551,2.042374,3.2
2022-01-22,2022-01,16.8,17.8,1.44453,1.955462,1
2022-01-23,2022-01,17.5,21.8,2.255918,2.105865,4.3
2022-01-24,2022-01,18.8,21.8,2.173131,2.174617,3
2022-01-25,2022-01,17.5,20.9,1.957039,2.262116,3.4
2022-01-26,2022-01,17.7,21.1,1.966384,2.254911,3.4
2022-01-27,2022-01,18.4,22.1,2.109305,2.146276,3.7
2022-01-28,2022-01,18.1,19.9,1.828251,1.900526,1.8
2022-01-29,2022-01,16.3,20.2,1.806239,1.933466,3.9
2022-01-30,2022-01,13.2,20,3.339037,2.377455,6.8
2022-01-31,2022-01,13.6,15.5,3.115954,2.723471,1.9
2022-02-01,2022-02,12.9,15.7,1.388944,2.934046,2.8
2022-02-02,2022-02,14.5,17,1.746186,2.904221,2.5
2022-02-03,2022-02,11.7,14.5,2.165448,3.057777,2.8
2022-02-04,2022-02,11.9,18.5,3.16807,2.870068,6.6
2022-02-05,2022-02,13.2,17.7,3.264327,2.699383,4.5
2022-02-06,2022-02,14.6,18.2,2.415747,2.490975,3.6
2022-02-07,2022-02,15.1,17.7,1.812917,2.194833,2.6
2022-02-08,2022-02,15.8,18.1,1.452297,2.272728,2.3
2022-02-09,2022-02,15.3,17.4,1.317826,2.217205,2.1
2022-02-10,2022-02,15.4,18.1,1.415392,2.254033,2.7
2022-02-11,2022-02,16.3,22,2.924038,2.403392,5.7
2022-02-12,2022-02,17,21.3,2.914904,2.303476,4.3
2022-02-13,2022-02,15.1,18.7,2.632331,2.163321,3.6
2022-02-14,2022-02,14.1,21.3,3.318634,2.424106,7.2
2022-02-15,2022-02,15.8,21.8,3.878574,2.621251,6
2022-02-16,2022-02,15.6,18.5,2.902154,2.637352,2.9
2022-02-17,2022-02,15,16.9,1.551344,2.663636,1.9
2022-02-18,2022-02,15.2,16.7,0.988264,2.683336,1.5
2022-02-19,2022-02,9.7,15.9,3.176345,3.073516,6.2
2022-02-20,2022-02,8,9.8,3.466506,3.839005,1.8
2022-02-21,2022-02,7.5,10.1,1.292285,4.37896,2.6
2022-02-22,2022-02,9.2,12.2,1.957039,4.180784,3
2022-02-23,2022-02,9.4,16.2,3.267517,3.705441,6.8
2022-02-24,2022-02,10.7,14.9,3.262923,3.377351,4.2
2022-02-25,2022-02,12.2,20.1,4.133098,3.682911,7.9
2022-02-26,2022-02,13.6,21.4,4.598822,4.156917,7.8
2022-02-27,2022-02,14.8,21.7,4.273465,4.626572,6.9
2022-02-28,2022-02,16.4,22.5,3.823175,4.829074,6.1
2022-03-01,2022-03,19.1,26.3,4.285149,5.101695,7.2
2022-03-02,2022-03,18.1,26.1,4.407569,5.100747,8
2022-03-03,2022-03,17.4,22.6,4.079624,4.688457,5.2
2022-03-04,2022-03,18.8,26.6,4.132392,4.415272,7.8
2022-03-05,2022-03,17.9,24.6,4.280479,4.111523,6.7
2022-03-06,2022-03,17.6,21.3,3.292922,3.770919,3.7
2022-03-07,2022-03,16.8,24.6,3.597569,3.706205,7.8
2022-03-08,2022-03,15,21.6,4.395452,3.819773,6.6
2022-03-09,2022-03,15.1,24.3,4.692547,3.910754,9.2
2022-03-10,2022-03,17.9,25,4.850687,3.823257,7.1
2022-03-11,2022-03,18.8,26.9,4.471018,4.06366,8.1
2022-03-12,2022-03,19.8,26,4.164433,3.984052,6.2
2022-03-13,2022-03,21,27.7,3.819577,4.164753,6.7
2022-03-14,2022-03,21.4,29,4.165233,4.468664,7.6
2022-03-15,2022-03,21.1,28.4,4.309969,4.505682,7.3
2022-03-16,2022-03,21.2,24.7,3.464583,4.080395,3.5
2022-03-17,2022-03,22.1,27.7,2.921615,3.66419,5.6
2022-03-18,2022-03,21.3,28.7,3.789019,3.597383,7.4
2022-03-19,2022-03,22.3,25.8,3.386616,3.305526,3.5
2022-03-20,2022-03,19.9,22.9,2.425387,3.279126,3
2022-03-21,2022-03,21,23.7,1.736615,3.133582,2.7
2022-03-22,2022-03,21.2,25.1,1.990812,2.853003,3.9
2022-03-23,2022-03,16.3,21.6,3.618932,3.0655,5.3
2022-03-24,2022-03,16.3,18.5,2.507821,3.547769,2.2
2022-03-25,2022-03,18.1,26.7,4.633213,3.592005,8.6
2022-03-26,2022-03,24.9,28.7,4.602898,3.668038,3.8
2022-03-27,2022-03,19.1,25.4,3.990301,3.713915,6.3
2022-03-28,2022-03,16.4,19.2,3.81084,3.960619,2.8
2022-03-29,2022-03,17.4,21.2,2.11266,4.028311,3.8
2022-03-30,2022-03,19.5,26.1,3.708099,4.121468,6.6
2022-03-31,2022-03,21.9,29.3,4.358899,4.412024,7.4
2022-04-01,2022-04,15.7,22,5.5614,4.378813,6.3
2022-04-02,2022-04,13.7,16.1,3.57433,4.75533,2.4
2022-04-03,2022-04,15.2,23.9,4.558783,4.432414,8.7
2022-04-04,2022-04,16.8,25.6,5.140931,4.521062,8.8
2022-04-05,2022-04,18.1,26.9,5.135822,4.751824,8.8
2022-04-06,2022-04,19.4,26.2,4.543494,4.88542,6.8
2022-04-07,2022-04,20,26.7,3.910136,4.920091,6.7
2022-04-08,2022-04,20.5,29.1,4.528705,4.894959,8.6
2022-04-09,2022-04,20.3,27.6,4.631325,4.953076,7.3
2022-04-10,2022-04,20.5,28.5,4.432738,4.471498,8
2022-04-11,2022-04,22.6,30.3,4.670742,4.354839,7.7
2022-04-12,2022-04,23,30.2,4.304552,4.233473,7.2
2022-04-13,2022-04,23.9,28.1,3.420526,3.95145,4.2
2022-04-14,2022-04,23,27.8,2.626785,3.773366,4.8
2022-04-15,2022-04,22.8,27.6,2.773686,3.609778,4.8
2022-04-16,2022-04,21.2,22.9,2.762095,3.457787,1.7
2022-04-17,2022-04,19.2,24.9,2.428305,3.496516,5.7
2022-04-18,2022-04,20.9,23.2,2.509316,3.339561,2.3
2022-04-19,2022-04,19.1,21.1,1.678044,3.266439,2
2022-04-20,2022-04,19.8,25.6,2.920046,2.966809,5.8
2022-04-21,2022-04,21.4,28.4,3.922584,3.027423,7
2022-04-22,2022-04,23.4,27.2,3.259857,2.969392,3.8
2022-04-23,2022-04,24.1,30.3,3.164912,3.308669,6.2
2022-04-24,2022-04,24.9,30.9,3.54542,3.75544,6
2022-04-25,2022-04,26.3,31.4,3.261263,3.962407,5.1
2022-04-26,2022-04,26.2,29.8,2.595348,3.950227,3.6
2022-04-27,2022-04,26.1,31.6,2.728095,3.54041,5.5
2022-04-28,2022-04,26.8,31.6,2.987055,3.186743,4.8
2022-04-29,2022-04,26.2,32,3.074085,2.959955,5.8
2022-04-30,2022-04,24.3,26.8,3.293807,2.883105,2.5
2022-05-01,2022-05,17.1,24.6,4.216634,3.886194,7.5
2022-05-02,2022-05,16.4,21.3,3.835362,4.772835,4.9
2022-05-03,2022-05,18.8,26.6,4.368352,4.892426,7.8
2022-05-04,2022-05,21.6,28.5,4.462716,4.904178,6.9
2022-05-05,2022-05,23.2,29.3,3.823175,4.734479,6.1
2022-05-06,2022-05,23.4,28.9,3.353605,4.480606,5.5
2022-05-07,2022-05,23.6,29.7,3.365511,4.215127,6.1
2022-05-08,2022-05,23.4,27.5,3.079502,4.251975,4.1
2022-05-09,2022-05,24.3,29,2.638813,4.00037,4.7
2022-05-10,2022-05,24.4,27.7,2.369951,3.216462,3.3
2022-05-11,2022-05,24.2,25.9,1.621727,2.688711,1.7
2022-05-12,2022-05,24.6,27,1.276388,2.393176,2.4
2022-05-13,2022-05,24.3,26.9,1.449138,2.172403,2.6
2022-05-14,2022-05,23.5,26.5,1.657307,2.02393,3
2022-05-15,2022-05,20.8,24.9,2.417126,2.054416,4.1
2022-05-16,2022-05,18.8,20.8,2.563039,2.702098,2
2022-05-17,2022-05,19.6,26.3,3.384647,2.763301,6.7
2022-05-18,2022-05,21.9,27.1,3.576194,2.768386,5.2
2022-05-19,2022-05,23.5,30,3.638108,3.13283,6.5
2022-05-20,2022-05,24.5,30.9,3.764195,3.498851,6.4
2022-05-21,2022-05,24.6,30.7,3.609594,3.795612,6.1
2022-05-22,2022-05,24.1,27.2,3.022692,3.812736,3.1
2022-05-23,2022-05,23.1,24.8,1.74547,3.696254,1.7
2022-05-24,2022-05,23.7,25,0.903696,3.138551,1.3
2022-05-25,2022-05,23.8,27.4,1.721191,2.801361,3.6
2022-05-26,2022-05,25.1,28.6,2.173131,2.683996,3.5
2022-05-27,2022-05,26.1,28.5,1.751904,2.474596,2.4
2022-05-28,2022-05,27.1,31.3,2.259056,2.497257,4.2
2022-05-29,2022-05,27.8,32.2,2.525866,2.668302,4.4
2022-05-30,2022-05,27.4,32.7,2.812324,2.977443,5.3
2022-05-31,2022-05,27.4,30.7,2.613427,2.792371,3.3
2022-06-01,2022-06,27,30.9,2.086464,2.546501,3.9
2022-06-02,2022-06,26,31,2.601762,2.391896,5
2022-06-03,2022-06,28,31.2,2.505328,2.269866,3.2
2022-06-04,2022-06,28.6,32,1.948504,2.22949,3.4
2022-06-05,2022-06,28.7,32,1.934554,2.195753,3.3
2022-06-06,2022-06,27.6,30.6,1.958528,2.115301,3
2022-06-07,2022-06,24.6,29.6,2.645751,2.223576,5
2022-06-08,2022-06,24.7,28,2.483781,2.417497,3.3
2022-06-09,2022-06,25,27.9,1.794436,2.496856,2.9
2022-06-10,2022-06,25,27.3,1.520965,2.490381,2.3
2022-06-11,2022-06,25.3,29.1,1.912023,2.470223,3.8
2022-06-12,2022-06,25.6,30.3,2.505161,2.3617,4.7
2022-06-13,2022-06,28.1,30.6,2.318764,2.191185,2.5
2022-06-14,2022-06,24.8,29.3,2.485961,2.183575,4.5
2022-06-15,2022-06,24,30.5,3.229551,2.311196,6.5
2022-06-16,2022-06,24.3,30.5,3.668219,2.478978,6.2
2022-06-17,2022-06,28,31,3.062134,2.553095,3
2022-06-18,2022-06,27.5,29.8,1.619413,2.488632,2.3
2022-06-19,2022-06,28,30.9,1.580084,2.46509,2.9
2022-06-20,2022-06,27.6,30.4,1.666083,2.37177,2.8
2022-06-21,2022-06,28.6,30.5,1.417451,2.364239,1.9
2022-06-22,2022-06,28.1,31.8,1.713671,2.29026,3.7
2022-06-23,2022-06,27.9,33.8,2.890213,2.231433,5.9
2022-06-24,2022-06,27.8,33.4,3.324029,2.078932,5.6
2022-06-25,2022-06,27.7,32.8,3.09879,2.217168,5.1
2022-06-26,2022-06,26.8,33.9,3.569314,2.498266,7.1
2022-06-27,2022-06,27.8,33.4,3.694478,2.644231,5.6
2022-06-28,2022-06,28.2,34.4,3.434628,2.815604,6.2
2022-06-29,2022-06,28.1,33.9,3.470351,2.972064,5.8
2022-06-30,2022-06,25.9,29.6,3.377746,3.128338,3.7
2022-07-01,2022-07,25.4,29.7,2.318764,3.172066,4.3
2022-07-02,2022-07,25.6,28.4,2.118765,3.184651,2.8
2022-07-03,2022-07,28.2,30.3,1.931105,3.054832,2.1
2022-07-04,2022-07,27.9,29.4,1.109054,2.758713,1.5
2022-07-05,2022-07,28.4,29.7,0.842615,2.509441,1.3
2022-07-06,2022-07,28,30.3,1.080123,2.093004,2.3
2022-07-07,2022-07,27.2,31.6,2.032035,1.792019,4.4
2022-07-08,2022-07,27.7,33.8,3.167938,2.113134,6.1
2022-07-09,2022-07,28.6,33.3,3.145897,2.180673,4.7
2022-07-10,2022-07,28.6,34.2,2.99597,2.264656,5.6
2022-07-11,2022-07,28.5,35.1,3.541186,2.607929,6.6
2022-07-12,2022-07,28.6,35.2,3.810949,2.848859,6.6
2022-07-13,2022-07,28.4,35.2,3.869108,3.063216,6.8
2022-07-14,2022-07,28.5,33.1,3.40098,3.076145,4.6
2022-07-15,2022-07,28.6,34.3,3.013719,3.075921,5.7
2022-07-16,2022-07,28.8,33.3,2.973774,2.976232,4.5
2022-07-17,2022-07,28.8,32.6,2.412986,2.939359,3.8
2022-07-18,2022-07,28.5,32.7,2.313007,2.872136,4.2
2022-07-19,2022-07,29.1,33.7,2.58457,2.732002,4.6
2022-07-20,2022-07,29.2,34.2,2.779089,2.610204,5
2022-07-21,2022-07,28.1,35.2,3.545302,2.632545,7.1
2022-07-22,2022-07,28.2,35.6,4.189173,2.843113,7.4
2022-07-23,2022-07,29.2,34.9,3.814337,2.854521,5.7
2022-07-24,2022-07,29.5,36.1,3.586433,3.021258,6.6
2022-07-25,2022-07,29.9,35.8,3.614208,3.13533,5.9
2022-07-26,2022-07,29.1,35.2,3.488075,3.199766,6.1
2022-07-27,2022-07,29,34.2,3.28773,3.225497,5.2
2022-07-28,2022-07,28.8,35.3,3.408201,3.31013,6.5
2022-07-29,2022-07,29.7,35.3,3.512241,3.20892,5.6
2022-07-30,2022-07,26.5,31.2,3.653651,3.25084,4.7
2022-07-31,2022-07,28.3,34,3.295451,3.258214,5.7
2022-08-01,2022-08,29.1,35.7,3.632607,3.243757,6.6
2022-08-02,2022-08,28,35.2,4.014142,3.29947,7.2
2022-08-03,2022-08,25.6,30.8,4.123106,3.423832,5.2
2022-08-04,2022-08,25.9,28.4,2.432249,3.560875,2.5
2022-08-05,2022-08,24.5,28.6,1.990812,3.615153,4.1
2022-08-06,2022-08,26.1,30.9,2.812324,3.432006,4.8
2022-08-07,2022-08,27.6,32.6,2.976575,3.450791,5
2022-08-08,2022-08,26.2,30.9,2.940947,3.342996,4.7
2022-08-09,2022-08,25.4,28.5,2.47723,2.959504,3.1
