SEX,AGE,CCYY,H,obs_value,sd_value
M,55-59,2016,2,305.7000000000,
M,60-64,2016,2,252.6000000000,
M,65-69,2016,2,201.0000000000,
M,70-74,2016,2,118.8000000000,
M,75-79,2016,2,99.6000000000,
M,80-84,2016,2,75.6000000000,
M,85_and_over,2016,2,62.7000000000,
,,2017,1,7393.2000000000,
,0-4,2017,1,273.3000000000,
,10-14,2017,1,263.7000000000,
,15-19,2017,1,312.3000000000,
,20-24,2017,1,438.5000000000,
,25-29,2017,1,505.0000000000,
,30-34,2017,1,568.0000000000,
,35-39,2017,1,584.7000000000,
,40-44,2017,1,573.2000000000,
,45-49,2017,1,575.2000000000,
,5-9,2017,1,301.3000000000,
,50-54,2017,1,625.5000000000,
,55-59,2017,1,631.3000000000,
,60-64,2017,1,526.1000000000,
,65-69,2017,1,414.3000000000,
,70-74,2017,1,249.3000000000,
,75-79,2017,1,197.0000000000,
,80-84,2017,1,170.8000000000,
,85_and_over,2017,1,183.7000000000,
F,,2017,1,3999.6000000000,
F,0-4,2017,1,132.1000000000,
F,10-14,2017,1,128.8000000000,
F,15-19,2017,1,150.9000000000,
F,20-24,2017,1,222.0000000000,
F,25-29,2017,1,275.3000000000,
F,30-34,2017,1,338.7000000000,
F,35-39,2017,1,352.5000000000,
F,40-44,2017,1,338.5000000000,
F,45-49,2017,1,334.1000000000,
F,5-9,2017,1,144.2000000000,
F,50-54,2017,1,344.6000000000,
F,55-59,2017,1,323.6000000000,
F,60-64,2017,1,267.2000000000,
F,65-69,2017,1,209.3000000000,
F,70-74,2017,1,124.7000000000,
F,75-79,2017,1,99.1000000000,
F,80-84,2017,1,94.1000000000,
F,85_and_over,2017,1,119.9000000000,
M,,2017,1,3393.6000000000,
M,0-4,2017,1,141.2000000000,
M,10-14,2017,1,134.9000000000,
M,15-19,2017,1,161.4000000000,
M,20-24,2017,1,216.5000000000,
M,25-29,2017,1,229.7000000000,
M,30-34,2017,1,229.3000000000,
M,35-39,2017,1,232.2000000000,
M,40-44,2017,1,234.7000000000,
M,45-49,2017,1,241.1000000000,
M,5-9,2017,1,157.1000000000,
M,50-54,2017,1,280.9000000000,
M,55-59,2017,1,307.7000000000,
M,60-64,2017,1,258.9000000000,
M,65-69,2017,1,205.0000000000,
M,70-74,2017,1,124.6000000000,
M,75-79,2017,1,97.9000000000,
M,80-84,2017,1,76.7000000000,
M,85_and_over,2017,1,63.8000000000,
,,2017,2,7414.8000000000,
,0-4,2017,2,262.7000000000,
,10-14,2017,2,275.5000000000,
,15-19,2017,2,294.6000000000,
,20-24,2017,2,431.6000000000,
,25-29,2017,2,501.2000000000,
,30-34,2017,2,560.0000000000,
,35-39,2017,2,592.7000000000,
,40-44,2017,2,568.9000000000,
,45-49,2017,2,580.8000000000,
,5-9,2017,2,305.7000000000,
,50-54,2017,2,611.4000000000,
,55-59,2017,2,640.4000000000,
,60-64,2017,2,542.6000000000,
,65-69,2017,2,424.4000000000,
,70-74,2017,2,265.2000000000,
,75-79,2017,2,192.7000000000,
,80-84,2017,2,173.9000000000,
,85_and_over,2017,2,190.5000000000,
F,,2017,2,4015.3000000000,
F,0-4,2017,2,127.2000000000,
F,10-14,2017,2,133.9000000000,
F,15-19,2017,2,142.5000000000,
F,20-24,2017,2,218.4000000000,
F,25-29,2017,2,272.0000000000,
F,30-34,2017,2,332.6000000000,
F,35-39,2017,2,357.9000000000,
F,40-44,2017,2,336.7000000000,
F,45-49,2017,2,338.6000000000,
F,5-9,2017,2,146.7000000000,
F,50-54,2017,2,338.4000000000,
F,55-59,2017,2,331.0000000000,
F,60-64,2017,2,276.1000000000,
F,65-69,2017,2,214.9000000000,
F,70-74,2017,2,133.3000000000,
F,75-79,2017,2,96.5000000000,
F,80-84,2017,2,94.9000000000,
F,85_and_over,2017,2,123.7000000000,
M,,2017,2,3399.5000000000,
M,0-4,2017,2,135.5000000000,
M,10-14,2017,2,141.6000000000,
M,15-19,2017,2,152.1000000000,
M,20-24,2017,2,213.2000000000,
M,25-29,2017,2,229.2000000000,
M,30-34,2017,2,227.4000000000,
M,35-39,2017,2,234.8000000000,
M,40-44,2017,2,232.2000000000,
M,45-49,2017,2,242.2000000000,
M,5-9,2017,2,159.0000000000,
M,50-54,2017,2,273.0000000000,
M,55-59,2017,2,309.4000000000,
M,60-64,2017,2,266.5000000000,
M,65-69,2017,2,209.5000000000,
M,70-74,2017,2,131.9000000000,
M,75-79,2017,2,96.2000000000,
M,80-84,2017,2,79.0000000000,
M,85_and_over,2017,2,66.8000000000,
,,2018,1,7452.6000000000,
,0-4,2018,1,267.8000000000,
,10-14,2018,1,274.0000000000,
,15-19,2018,1,295.4000000000,
,20-24,2018,1,422.6000000000,
,25-29,2018,1,497.9000000000,
,30-34,2018,1,557.4000000000,
,35-39,2018,1,601.2000000000,
,40-44,2018,1,570.2000000000,
,45-49,2018,1,584.1000000000,
,5-9,2018,1,305.9000000000,
,50-54,2018,1,600.7000000000,
,55-59,2018,1,646.5000000000,
,60-64,2018,1,560.6000000000,
,65-69,2018,1,431.8000000000,
,70-74,2018,1,278.4000000000,
,75-79,2018,1,190.5000000000,
,80-84,2018,1,172.4000000000,
,85_and_over,2018,1,195.2000000000,
F,,2018,1,4041.2000000000,
F,0-4,2018,1,129.6000000000,
F,10-14,2018,1,132.7000000000,
F,15-19,2018,1,143.6000000000,
F,20-24,2018,1,213.9000000000,
F,25-29,2018,1,270.2000000000,
F,30-34,2018,1,329.5000000000,
F,35-39,2018,1,363.5000000000,
F,40-44,2018,1,338.2000000000,
F,45-49,2018,1,341.0000000000,
F,5-9,2018,1,147.2000000000,
F,50-54,2018,1,333.8000000000,
F,55-59,2018,1,337.7000000000,
F,60-64,2018,1,285.3000000000,
F,65-69,2018,1,219.5000000000,
F,70-74,2018,1,140.6000000000,
F,75-79,2018,1,94.9000000000,
F,80-84,2018,1,93.7000000000,
F,85_and_over,2018,1,126.3000000000,
M,,2018,1,3411.4000000000,
M,0-4,2018,1,138.2000000000,
M,10-14,2018,1,141.3000000000,
M,15-19,2018,1,151.8000000000,
M,20-24,2018,1,208.7000000000,
M,25-29,2018,1,227.7000000000,
M,30-34,2018,1,227.9000000000,
M,35-39,2018,1,237.7000000000,
M,40-44,2018,1,232.0000000000,
M,45-49,2018,1,243.1000000000,
M,5-9,2018,1,158.7000000000,
M,50-54,2018,1,266.9000000000,
M,55-59,2018,1,308.8000000000,
M,60-64,2018,1,275.3000000000,
M,65-69,2018,1,212.3000000000,
M,70-74,2018,1,137.8000000000,
M,75-79,2018,1,95.6000000000,
M,80-84,2018,1,78.7000000000,
M,85_and_over,2018,1,68.9000000000,
,,2018,2,7487.7000000000,
,0-4,2018,2,265.4000000000,
,10-14,2018,2,281.4000000000,
,15-19,2018,2,285.0000000000,
,20-24,2018,2,413.3000000000,
,25-29,2018,2,490.4000000000,
,30-34,2018,2,558.2000000000,
,35-39,2018,2,606.7000000000,
,40-44,2018,2,570.0000000000,
,45-49,2018,2,587.4000000000,
,5-9,2018,2,302.0000000000,
,50-54,2018,2,595.3000000000,
,55-59,2018,2,648.7000000000,
,60-64,2018,2,578.6000000000,
,65-69,2018,2,443.3000000000,
,70-74,2018,2,295.9000000000,
,75-79,2018,2,187.6000000000,
,80-84,2018,2,173.1000000000,
,85_and_over,2018,2,205.4000000000,
F,,2018,2,4065.4000000000,
F,0-4,2018,2,128.5000000000,
F,10-14,2018,2,135.9000000000,
F,15-19,2018,2,139.3000000000,
F,20-24,2018,2,209.3000000000,
F,25-29,2018,2,265.9000000000,
F,30-34,2018,2,327.7000000000,
F,35-39,2018,2,367.3000000000,
F,40-44,2018,2,338.3000000000,
F,45-49,2018,2,343.3000000000,
F,5-9,2018,2,145.7000000000,
F,50-54,2018,2,332.5000000000,
F,55-59,2018,2,342.3000000000,
F,60-64,2018,2,295.0000000000,
F,65-69,2018,2,226.1000000000,
F,70-74,2018,2,150.0000000000,
F,75-79,2018,2,93.1000000000,
F,80-84,2018,2,93.9000000000,
F,85_and_over,2018,2,131.3000000000,
M,,2018,2,3422.3000000000,
M,0-4,2018,2,136.9000000000,
M,10-14,2018,2,145.5000000000,
M,15-19,2018,2,145.7000000000,
M,20-24,2018,2,204.0000000000,
M,25-29,2018,2,224.5000000000,
M,30-34,2018,2,230.5000000000,
M,35-39,2018,2,239.4000000000,
M,40-44,2018,2,231.7000000000,
M,45-49,2018,2,244.1000000000,
M,5-9,2018,2,156.3000000000,
M,50-54,2018,2,262.8000000000,
M,55-59,2018,2,306.4000000000,
M,60-64,2018,2,283.6000000000,
M,65-69,2018,2,217.2000000000,
M,70-74,2018,2,145.9000000000,
M,75-79,2018,2,94.5000000000,
M,80-84,2018,2,79.2000000000,
M,85_and_over,2018,2,74.1000000000,
,,2019,1,7507.9000000000,
,0-4,2019,1,261.5000000000,
,10-14,2019,1,281.3000000000,
,15-19,2019,1,281.6000000000,
,20-24,2019,1,397.8000000000,
,25-29,2019,1,490.1000000000,
,30-34,2019,1,555.7000000000,
,35-39,2019,1,609.5000000000,
,40-44,2019,1,572.7000000000,
,45-49,2019,1,592.9000000000,
,5-9,2019,1,309.7000000000,
,50-54,2019,1,589.8000000000,
,55-59,2019,1,652.3000000000,
,60-64,2019,1,585.5000000000,
,65-69,2019,1,450.9000000000,
,70-74,2019,1,310.4000000000,
,75-79,2019,1,188.3000000000,
,80-84,2019,1,171.9000000000,
,85_and_over,2019,1,206.0000000000,
F,,2019,1,4083.9000000000,
F,0-4,2019,1,126.6000000000,
F,10-14,2019,1,135.7000000000,
F,15-19,2019,1,138.0000000000,
F,20-24,2019,1,202.2000000000,
F,25-29,2019,1,265.5000000000,
F,30-34,2019,1,325.6000000000,
F,35-39,2019,1,369.2000000000,
F,40-44,2019,1,340.8000000000,
F,45-49,2019,1,346.8000000000,
F,5-9,2019,1,149.7000000000,
F,50-54,2019,1,331.7000000000,
F,55-59,2019,1,347.0000000000,
F,60-64,2019,1,298.5000000000,
F,65-69,2019,1,230.7000000000,
F,70-74,2019,1,157.7000000000,
F,75-79,2019,1,93.4000000000,
F,80-84,2019,1,92.6000000000,
F,85_and_over,2019,1,132.2000000000,
M,,2019,1,3424.0000000000,
M,0-4,2019,1,134.9000000000,
M,10-14,2019,1,145.6000000000,
M,15-19,2019,1,143.6000000000,
M,20-24,2019,1,195.6000000000,
M,25-29,2019,1,224.6000000000,
M,30-34,2019,1,230.1000000000,
M,35-39,2019,1,240.3000000000,
M,40-44,2019,1,231.9000000000,
M,45-49,2019,1,246.1000000000,
M,5-9,2019,1,160.0000000000,
M,50-54,2019,1,258.1000000000,
M,55-59,2019,1,305.3000000000,
M,60-64,2019,1,287.0000000000,
M,65-69,2019,1,220.2000000000,
M,70-74,2019,1,152.7000000000,
M,75-79,2019,1,94.9000000000,
M,80-84,2019,1,79.3000000000,
M,85_and_over,2019,1,73.8000000000,
,,2019,2,7520.5000000000,
,0-4,2019,2,255.2000000000,
,10-14,2019,2,286.4000000000,
,15-19,2019,2,280.6000000000,
,20-24,2019,2,381.9000000000,
,25-29,2019,2,486.4000000000,
,30-34,2019,2,552.8000000000,
,35-39,2019,2,608.2000000000,
,40-44,2019,2,576.9000000000,
,45-49,2019,2,596.0000000000,
,5-9,2019,2,307.9000000000,
,50-54,2019,2,578.3000000000,
,55-59,2019,2,654.5000000000,
,60-64,2019,2,595.9000000000,
,65-69,2019,2,459.0000000000,
,70-74,2019,2,329.2000000000,
,75-79,2019,2,187.9000000000,
,80-84,2019,2,171.5000000000,
,85_and_over,2019,2,211.9000000000,
F,,2019,2,4088.1000000000,
F,0-4,2019,2,123.4000000000,
F,10-14,2019,2,138.6000000000,
F,15-19,2019,2,137.8000000000,
F,20-24,2019,2,193.3000000000,
F,25-29,2019,2,262.7000000000,
F,30-34,2019,2,321.6000000000,
F,35-39,2019,2,367.6000000000,
F,40-44,2019,2,343.8000000000,
F,45-49,2019,2,348.5000000000,
F,5-9,2019,2,149.1000000000,
F,50-54,2019,2,326.8000000000,
F,55-59,2019,2,350.2000000000,
F,60-64,2019,2,302.7000000000,
F,65-69,2019,2,234.7000000000,
F,70-74,2019,2,167.2000000000,
F,75-79,2019,2,93.7000000000,
F,80-84,2019,2,91.3000000000,
F,85_and_over,2019,2,135.1000000000,
M,,2019,2,3432.4000000000,
M,0-4,2019,2,131.8000000000,
M,10-14,2019,2,147.8000000000,
M,15-19,2019,2,142.8000000000,
M,20-24,2019,2,188.6000000000,
M,25-29,2019,2,223.7000000000,
M,30-34,2019,2,231.2000000000,
M,35-39,2019,2,240.6000000000,
M,40-44,2019,2,233.1000000000,
M,45-49,2019,2,247.5000000000,
M,5-9,2019,2,158.8000000000,
M,50-54,2019,2,251.5000000000,
M,55-59,2019,2,304.3000000000,
M,60-64,2019,2,293.2000000000,
M,65-69,2019,2,224.3000000000,
M,70-74,2019,2,162.0000000000,
M,75-79,2019,2,94.2000000000,
M,80-84,2019,2,80.2000000000,
M,85_and_over,2019,2,76.8000000000,
,,2020,1,7481.0000000000,
,0-4,2020,1,246.7000000000,
,10-14,2020,1,286.1000000000,
,15-19,2020,1,270.5000000000,
,20-24,2020,1,365.8000000000,
,25-29,2020,1,480.0000000000,
,30-34,2020,1,546.2000000000,
,35-39,2020,1,604.4000000000,
,40-44,2020,1,579.7000000000,
,45-49,2020,1,591.1000000000,
,5-9,2020,1,303.1000000000,
,50-54,2020,1,575.9000000000,
,55-59,2020,1,645.0000000000,
,60-64,2020,1,605.1000000000,
,65-69,2020,1,465.9000000000,
,70-74,2020,1,342.5000000000,
,75-79,2020,1,184.8000000000,
,80-84,2020,1,170.1000000000,
,85_and_over,2020,1,218.1000000000,
F,,2020,1,4064.5000000000,
F,0-4,2020,1,119.7000000000,
F,10-14,2020,1,138.9000000000,
F,15-19,2020,1,133.0000000000,
F,20-24,2020,1,183.2000000000,
F,25-29,2020,1,258.1000000000,
F,30-34,2020,1,315.0000000000,
F,35-39,2020,1,364.3000000000,
F,40-44,2020,1,346.1000000000,
F,45-49,2020,1,345.1000000000,
F,5-9,2020,1,146.7000000000,
F,50-54,2020,1,327.1000000000,
F,55-59,2020,1,348.0000000000,
F,60-64,2020,1,307.2000000000,
F,65-69,2020,1,238.2000000000,
F,70-74,2020,1,173.7000000000,
F,75-79,2020,1,92.6000000000,
F,80-84,2020,1,89.6000000000,
F,85_and_over,2020,1,138.0000000000,
M,,2020,1,3416.5000000000,
M,0-4,2020,1,127.0000000000,
M,10-14,2020,1,147.2000000000,
M,15-19,2020,1,137.5000000000,
M,20-24,2020,1,182.6000000000,
M,25-29,2020,1,221.9000000000,
M,30-34,2020,1,231.2000000000,
M,35-39,2020,1,240.1000000000,
M,40-44,2020,1,233.6000000000,
M,45-49,2020,1,246.0000000000,
M,5-9,2020,1,156.4000000000,
M,50-54,2020,1,248.8000000000,
M,55-59,2020,1,297.0000000000,
M,60-64,2020,1,297.9000000000,
M,65-69,2020,1,227.7000000000,
M,70-74,2020,1,168.8000000000,
M,75-79,2020,1,92.2000000000,
M,80-84,2020,1,80.5000000000,
M,85_and_over,2020,1,80.1000000000,
,,2020,2,7426.7000000000,
,0-4,2020,2,236.6000000000,
,10-14,2020,2,291.5000000000,
,15-19,2020,2,263.1000000000,
,20-24,2020,2,344.2000000000,
,25-29,2020,2,465.3000000000,
,30-34,2020,2,535.9000000000,
,35-39,2020,2,592.5000000000,
,40-44,2020,2,583.4000000000,
,45-49,2020,2,582.3000000000,
,5-9,2020,2,293.5000000000,
,50-54,2020,2,575.1000000000,
,55-59,2020,2,633.1000000000,
,60-64,2020,2,612.9000000000,
,65-69,2020,2,475.6000000000,
,70-74,2020,2,359.4000000000,
,75-79,2020,2,188.2000000000,
,80-84,2020,2,169.8000000000,
,85_and_over,2020,2,224.3000000000,
F,,2020,2,4039.0000000000,
F,0-4,2020,2,115.0000000000,
F,10-14,2020,2,141.3000000000,
F,15-19,2020,2,129.2000000000,
F,20-24,2020,2,172.3000000000,
F,25-29,2020,2,248.6000000000,
F,30-34,2020,2,306.1000000000,
F,35-39,2020,2,357.4000000000,
F,40-44,2020,2,348.9000000000,
F,45-49,2020,2,340.2000000000,
F,5-9,2020,2,142.4000000000,
F,50-54,2020,2,329.1000000000,
F,55-59,2020,2,345.4000000000,
F,60-64,2020,2,312.1000000000,
F,65-69,2020,2,243.9000000000,
F,70-74,2020,2,182.6000000000,
F,75-79,2020,2,95.1000000000,
F,80-84,2020,2,88.5000000000,
F,85_and_over,2020,2,140.9000000000,
M,,2020,2,3387.7000000000,
M,0-4,2020,2,121.6000000000,
M,10-14,2020,2,150.2000000000,
M,15-19,2020,2,133.9000000000,
M,20-24,2020,2,171.9000000000,
M,25-29,2020,2,216.7000000000,
M,30-34,2020,2,229.8000000000,
M,35-39,2020,2,235.1000000000,
M,40-44,2020,2,234.5000000000,
M,45-49,2020,2,242.1000000000,
M,5-9,2020,2,151.1000000000,
M,50-54,2020,2,246.0000000000,
M,55-59,2020,2,287.7000000000,
M,60-64,2020,2,300.8000000000,
M,65-69,2020,2,231.7000000000,
M,70-74,2020,2,176.8000000000,
M,75-79,2020,2,93.1000000000,
M,80-84,2020,2,81.3000000000,
M,85_and_over,2020,2,83.4000000000,
,,2021,1,7413.1000000000,
,0-4,2021,1,229.0000000000,
,10-14,2021,1,289.4000000000,
,15-19,2021,1,264.9000000000,
,20-24,2021,1,326.2000000000,
,25-29,2021,1,458.4000000000,
,30-34,2021,1,527.0000000000,
,35-39,2021,1,587.7000000000,
,40-44,2021,1,586.6000000000,
,45-49,2021,1,583.0000000000,
,5-9,2021,1,289.4000000000,
,50-54,2021,1,575.2000000000,
,55-59,2021,1,630.9000000000,
,60-64,2021,1,613.9000000000,
,65-69,2021,1,492.2000000000,
,70-74,2021,1,370.8000000000,
,75-79,2021,1,197.1000000000,
,80-84,2021,1,165.2000000000,
,85_and_over,2021,1,226.2000000000,
F,,2021,1,4030.8000000000,
F,0-4,2021,1,111.5000000000,
F,10-14,2021,1,139.7000000000,
F,15-19,2021,1,130.0000000000,
F,20-24,2021,1,161.5000000000,
F,25-29,2021,1,243.9000000000,
F,30-34,2021,1,299.0000000000,
F,35-39,2021,1,353.2000000000,
F,40-44,2021,1,351.6000000000,
F,45-49,2021,1,340.8000000000,
F,5-9,2021,1,140.6000000000,
F,50-54,2021,1,330.2000000000,
F,55-59,2021,1,346.0000000000,
F,60-64,2021,1,313.6000000000,
F,65-69,2021,1,252.7000000000,
F,70-74,2021,1,188.8000000000,
F,75-79,2021,1,100.5000000000,
F,80-84,2021,1,85.5000000000,
F,85_and_over,2021,1,141.7000000000,
M,,2021,1,3382.3000000000,
M,0-4,2021,1,117.5000000000,
M,10-14,2021,1,149.7000000000,
M,15-19,2021,1,134.9000000000,
M,20-24,2021,1,164.7000000000,
M,25-29,2021,1,214.5000000000,
M,30-34,2021,1,228.0000000000,
M,35-39,2021,1,234.5000000000,
M,40-44,2021,1,235.0000000000,
M,45-49,2021,1,242.2000000000,
M,5-9,2021,1,148.8000000000,
M,50-54,2021,1,245.0000000000,
M,55-59,2021,1,284.9000000000,
M,60-64,2021,1,300.3000000000,
M,65-69,2021,1,239.5000000000,
M,70-74,2021,1,182.0000000000,
M,75-79,2021,1,96.6000000000,
M,80-84,2021,1,79.7000000000,
M,85_and_over,2021,1,84.5000000000,
,,2021,2,7401.5000000000,
,0-4,2021,2,221.9000000000,
,10-14,2021,2,289.6000000000,
,15-19,2021,2,276.2000000000,
,20-24,2021,2,325.6000000000,
,25-29,2021,2,448.1000000000,
,30-34,2021,2,519.2000000000,
,35-39,2021,2,574.8000000000,
,40-44,2021,2,583.9000000000,
,45-49,2021,2,576.0000000000,
,5-9,2021,2,282.2000000000,
,50-54,2021,2,573.5000000000,
,55-59,2021,2,619.9000000000,
,60-64,2021,2,615.5000000000,
,65-69,2021,2,508.3000000000,
,70-74,2021,2,381.4000000000,
,75-79,2021,2,209.5000000000,
,80-84,2021,2,162.2000000000,
,85_and_over,2021,2,233.7000000000,
F,,2021,2,4023.0000000000,
F,0-4,2021,2,108.2000000000,
F,10-14,2021,2,139.6000000000,
F,15-19,2021,2,135.3000000000,
F,20-24,2021,2,163.3000000000,
F,25-29,2021,2,236.3000000000,
F,30-34,2021,2,292.5000000000,
F,35-39,2021,2,343.9000000000,
F,40-44,2021,2,349.6000000000,
F,45-49,2021,2,337.3000000000,
F,5-9,2021,2,137.1000000000,
F,50-54,2021,2,330.1000000000,
F,55-59,2021,2,341.9000000000,
F,60-64,2021,2,315.7000000000,
F,65-69,2021,2,261.2000000000,
F,70-74,2021,2,194.4000000000,
F,75-79,2021,2,107.5000000000,
F,80-84,2021,2,83.5000000000,
F,85_and_over,2021,2,145.6000000000,
M,,2021,2,3378.5000000000,
M,0-4,2021,2,113.7000000000,
M,10-14,2021,2,150.0000000000,
M,15-19,2021,2,140.9000000000,
M,20-24,2021,2,162.3000000000,
M,25-29,2021,2,211.8000000000,
M,30-34,2021,2,226.7000000000,
M,35-39,2021,2,230.9000000000,
M,40-44,2021,2,234.3000000000,
M,45-49,2021,2,238.7000000000,
M,5-9,2021,2,145.1000000000,
M,50-54,2021,2,243.4000000000,
M,55-59,2021,2,278.0000000000,
M,60-64,2021,2,299.8000000000,
M,65-69,2021,2,247.1000000000,
M,70-74,2021,2,187.0000000000,
M,75-79,2021,2,102.0000000000,
M,80-84,2021,2,78.7000000000,
M,85_and_over,2021,2,88.1000000000,
,,2022,1,7346.1000000000,
,0-4,2022,1,213.1000000000,
,10-14,2022,1,290.1000000000,
,15-19,2022,1,268.8000000000,
,20-24,2022,1,302.9000000000,
,25-29,2022,1,436.1000000000,
,30-34,2022,1,512.2000000000,
,35-39,2022,1,561.0000000000,
,40-44,2022,1,584.7000000000,
,45-49,2022,1,566.6000000000,
,5-9,2022,1,270.9000000000,
,50-54,2022,1,576.8000000000,
,55-59,2022,1,605.9000000000,
,60-64,2022,1,628.1000000000,
,65-69,2022,1,523.5000000000,
,70-74,2022,1,395.0000000000,
,75-79,2022,1,221.1000000000,
,80-84,2022,1,159.3000000000,
,85_and_over,2022,1,230.0000000000,
F,,2022,1,3991.6000000000,
F,0-4,2022,1,103.7000000000,
F,10-14,2022,1,139.6000000000,
F,15-19,2022,1,131.5000000000,
F,20-24,2022,1,149.9000000000,
F,25-29,2022,1,228.8000000000,
F,30-34,2022,1,286.6000000000,
F,35-39,2022,1,333.7000000000,
F,40-44,2022,1,350.1000000000,
F,45-49,2022,1,331.8000000000,
F,5-9,2022,1,131.8000000000,
F,50-54,2022,1,333.1000000000,
F,55-59,2022,1,335.2000000000,
F,60-64,2022,1,324.5000000000,
F,65-69,2022,1,269.4000000000,
F,70-74,2022,1,202.1000000000,
F,75-79,2022,1,114.1000000000,
F,80-84,2022,1,82.2000000000,
F,85_and_over,2022,1,143.5000000000,
M,,2022,1,3354.5000000000,
M,0-4,2022,1,109.4000000000,
M,10-14,2022,1,150.5000000000,
M,15-19,2022,1,137.3000000000,
M,20-24,2022,1,153.0000000000,
M,25-29,2022,1,207.3000000000,
M,30-34,2022,1,225.6000000000,
M,35-39,2022,1,227.3000000000,
M,40-44,2022,1,234.6000000000,
M,45-49,2022,1,234.8000000000,
M,5-9,2022,1,139.1000000000,
M,50-54,2022,1,243.7000000000,
M,55-59,2022,1,270.7000000000,
M,60-64,2022,1,303.6000000000,
M,65-69,2022,1,254.1000000000,
M,70-74,2022,1,192.9000000000,
M,75-79,2022,1,107.0000000000,
M,80-84,2022,1,77.1000000000,
M,85_and_over,2022,1,86.5000000000,
,,2022,2,7472.6000000000,
,0-4,2022,2,205.9000000000,
,10-14,2022,2,302.5000000000,
,15-19,2022,2,286.8000000000,
,20-24,2022,2,305.5000000000,
,25-29,2022,2,438.9000000000,
,30-34,2022,2,516.5000000000,
,35-39,2022,2,564.4000000000,
,40-44,2022,2,595.2000000000,
,45-49,2022,2,567.8000000000,
,5-9,2022,2,264.2000000000,
,50-54,2022,2,587.1000000000,
,55-59,2022,2,601.2000000000,
,60-64,2022,2,641.9000000000,
,65-69,2022,2,548.5000000000,
,70-74,2022,2,413.4000000000,
,75-79,2022,2,239.4000000000,
,80-84,2022,2,158.2000000000,
,85_and_over,2022,2,235.2000000000,
F,,2022,2,4062.8000000000,
F,0-4,2022,2,100.0000000000,
F,10-14,2022,2,145.4000000000,
F,15-19,2022,2,139.5000000000,
F,20-24,2022,2,152.1000000000,
F,25-29,2022,2,230.3000000000,
F,30-34,2022,2,287.9000000000,
F,35-39,2022,2,334.3000000000,
F,40-44,2022,2,357.9000000000,
F,45-49,2022,2,332.9000000000,
F,5-9,2022,2,128.6000000000,
F,50-54,2022,2,340.2000000000,
F,55-59,2022,2,333.7000000000,
F,60-64,2022,2,334.5000000000,
F,65-69,2022,2,282.2000000000,
F,70-74,2022,2,212.1000000000,
F,75-79,2022,2,124.0000000000,
F,80-84,2022,2,81.3000000000,
F,85_and_over,2022,2,145.9000000000,
M,,2022,2,3409.8000000000,
M,0-4,2022,2,105.9000000000,
M,10-14,2022,2,157.1000000000,
M,15-19,2022,2,147.3000000000,
M,20-24,2022,2,153.4000000000,
M,25-29,2022,2,208.6000000000,
M,30-34,2022,2,228.6000000000,
M,35-39,2022,2,230.1000000000,
M,40-44,2022,2,237.3000000000,
M,45-49,2022,2,234.9000000000,
M,5-9,2022,2,135.6000000000,
M,50-54,2022,2,246.9000000000,
M,55-59,2022,2,267.5000000000,
M,60-64,2022,2,307.4000000000,
M,65-69,2022,2,266.3000000000,
M,70-74,2022,2,201.3000000000,
M,75-79,2022,2,115.4000000000,
M,80-84,2022,2,76.9000000000,
M,85_and_over,2022,2,89.3000000000,
,,2023,1,7536.1000000000,
,0-4,2023,1,201.8000000000,
,10-14,2023,1,310.6000000000,
,15-19,2023,1,291.4000000000,
,20-24,2023,1,318.4000000000,
,25-29,2023,1,432.2000000000,
,30-34,2023,1,512.5000000000,
,35-39,2023,1,564.8000000000,
,40-44,2023,1,600.2000000000,
,45-49,2023,1,566.9000000000,
,5-9,2023,1,269.3000000000,
,50-54,2023,1,587.7000000000,
,55-59,2023,1,591.8000000000,
,60-64,2023,1,646.6000000000,
,65-69,2023,1,568.5000000000,
,70-74,2023,1,424.8000000000,
,75-79,2023,1,254.1000000000,
,80-84,2023,1,158.6000000000,
,85_and_over,2023,1,235.9000000000,
F,,2023,1,4100.9000000000,
F,0-4,2023,1,97.7000000000,
F,10-14,2023,1,148.9000000000,
F,15-19,2023,1,141.4000000000,
F,20-24,2023,1,159.3000000000,
F,25-29,2023,1,226.8000000000,
F,30-34,2023,1,285.8000000000,
F,35-39,2023,1,333.0000000000,
F,40-44,2023,1,361.4000000000,
F,45-49,2023,1,332.5000000000,
F,5-9,2023,1,131.1000000000,
F,50-54,2023,1,341.3000000000,
F,55-59,2023,1,329.5000000000,
F,60-64,2023,1,340.7000000000,
F,65-69,2023,1,292.5000000000,
F,70-74,2023,1,219.3000000000,
F,75-79,2023,1,132.1000000000,
F,80-84,2023,1,81.3000000000,
F,85_and_over,2023,1,146.3000000000,
M,,2023,1,3435.2000000000,
M,0-4,2023,1,104.1000000000,
M,10-14,2023,1,161.7000000000,
M,15-19,2023,1,150.0000000000,
M,20-24,2023,1,159.1000000000,
M,25-29,2023,1,205.4000000000,
M,30-34,2023,1,226.7000000000,
M,35-39,2023,1,231.8000000000,
M,40-44,2023,1,238.8000000000,
M,45-49,2023,1,234.4000000000,
M,5-9,2023,1,138.2000000000,
M,50-54,2023,1,246.4000000000,
M,55-59,2023,1,262.3000000000,
M,60-64,2023,1,305.9000000000,
M,65-69,2023,1,276.0000000000,
M,70-74,2023,1,205.5000000000,
M,75-79,2023,1,122.0000000000,
M,80-84,2023,1,77.3000000000,
M,85_and_over,2023,1,89.6000000000,
