SEX,AGE,H,CCYY,obs_value,sd_value
,45,1,1964,40.6000000000,
,46,1,1964,39.0000000000,
,47,1,1964,37.4000000000,
,48,1,1964,35.8000000000,
,49,1,1964,34.3000000000,
,5,1,1964,107.1000000000,
,50,1,1964,32.9000000000,
,51,1,1964,31.7000000000,
,52,1,1964,30.6000000000,
,53,1,1964,29.5000000000,
,54,1,1964,28.2000000000,
,55,1,1964,26.4000000000,
,56,1,1964,24.3000000000,
,57,1,1964,22.3000000000,
,58,1,1964,20.0000000000,
,59,1,1964,18.2000000000,
,6,1,1964,103.9000000000,
,60,1,1964,17.1000000000,
,61,1,1964,16.4000000000,
,62,1,1964,15.8000000000,
,63,1,1964,15.3000000000,
,64,1,1964,14.6000000000,
,65,1,1964,13.7000000000,
,66,1,1964,12.4000000000,
,67,1,1964,11.2000000000,
,68,1,1964,10.0000000000,
,69,1,1964,8.9000000000,
,7,1,1964,100.4000000000,
,70,1,1964,8.1000000000,
,71,1,1964,7.4000000000,
,72,1,1964,6.8000000000,
,73,1,1964,6.2000000000,
,74,1,1964,5.6000000000,
,75,1,1964,5.1000000000,
,76,1,1964,4.4000000000,
,77,1,1964,3.9000000000,
,78,1,1964,3.2000000000,
,79,1,1964,2.6000000000,
,8,1,1964,95.8000000000,
,80,1,1964,2.1000000000,
,81,1,1964,1.8000000000,
,82,1,1964,1.5000000000,
,83,1,1964,1.3000000000,
,84,1,1964,1.2000000000,
,85_and_over,1,1964,4.9000000000,
,9,1,1964,91.2000000000,
,zero,1,1964,102.6000000000,
F,,1,1964,1735.4000000000,
F,1,1,1964,53.2000000000,
F,10,1,1964,42.4000000000,
F,11,1,1964,41.0000000000,
F,12,1,1964,39.5000000000,
F,13,1,1964,38.0000000000,
F,14,1,1964,36.1000000000,
F,15,1,1964,33.2000000000,
F,16,1,1964,29.5000000000,
F,17,1,1964,25.9000000000,
F,18,1,1964,22.3000000000,
F,19,1,1964,19.3000000000,
F,2,1,1964,53.8000000000,
F,20,1,1964,17.7000000000,
F,21,1,1964,17.4000000000,
F,22,1,1964,17.3000000000,
F,23,1,1964,17.4000000000,
F,24,1,1964,17.7000000000,
F,25,1,1964,18.5000000000,
F,26,1,1964,19.6000000000,
F,27,1,1964,20.7000000000,
F,28,1,1964,22.0000000000,
F,29,1,1964,23.2000000000,
F,3,1,1964,54.0000000000,
F,30,1,1964,24.0000000000,
F,31,1,1964,24.5000000000,
F,32,1,1964,25.0000000000,
F,33,1,1964,25.4000000000,
F,34,1,1964,25.4000000000,
F,35,1,1964,25.3000000000,
F,36,1,1964,24.6000000000,
F,37,1,1964,24.0000000000,
F,38,1,1964,23.1000000000,
F,39,1,1964,22.5000000000,
F,4,1,1964,53.4000000000,
F,40,1,1964,21.8000000000,
F,41,1,1964,21.4000000000,
F,42,1,1964,21.0000000000,
F,43,1,1964,20.5000000000,
F,44,1,1964,20.0000000000,
F,45,1,1964,19.4000000000,
F,46,1,1964,18.7000000000,
F,47,1,1964,18.1000000000,
F,48,1,1964,17.5000000000,
F,49,1,1964,16.9000000000,
F,5,1,1964,52.3000000000,
F,50,1,1964,16.4000000000,
F,51,1,1964,15.9000000000,
F,52,1,1964,15.5000000000,
F,53,1,1964,15.0000000000,
F,54,1,1964,14.5000000000,
F,55,1,1964,13.8000000000,
F,56,1,1964,13.0000000000,
F,57,1,1964,12.2000000000,
F,58,1,1964,11.4000000000,
F,59,1,1964,10.7000000000,
F,6,1,1964,50.7000000000,
F,60,1,1964,10.3000000000,
F,61,1,1964,9.9000000000,
F,62,1,1964,9.6000000000,
F,63,1,1964,9.4000000000,
F,64,1,1964,9.0000000000,
F,65,1,1964,8.5000000000,
F,66,1,1964,7.9000000000,
F,67,1,1964,7.3000000000,
F,68,1,1964,6.7000000000,
F,69,1,1964,6.1000000000,
F,7,1,1964,48.9000000000,
F,70,1,1964,5.6000000000,
F,71,1,1964,5.1000000000,
F,72,1,1964,4.7000000000,
F,73,1,1964,4.3000000000,
F,74,1,1964,3.9000000000,
F,75,1,1964,3.5000000000,
F,76,1,1964,3.1000000000,
F,77,1,1964,2.8000000000,
F,78,1,1964,2.3000000000,
F,79,1,1964,1.9000000000,
F,8,1,1964,46.7000000000,
F,80,1,1964,1.5000000000,
F,81,1,1964,1.3000000000,
F,82,1,1964,1.1000000000,
F,83,1,1964,1.0000000000,
F,84,1,1964,0.9000000000,
F,85_and_over,1,1964,3.5000000000,
F,9,1,1964,44.4000000000,
F,zero,1,1964,50.6000000000,
M,,1,1964,1769.2000000000,
M,1,1,1964,55.3000000000,
M,10,1,1964,44.5000000000,
M,11,1,1964,42.6000000000,
M,12,1,1964,40.7000000000,
M,13,1,1964,38.6000000000,
M,14,1,1964,36.4000000000,
M,15,1,1964,33.6000000000,
M,16,1,1964,30.3000000000,
M,17,1,1964,27.1000000000,
M,18,1,1964,24.3000000000,
M,19,1,1964,22.1000000000,
M,2,1,1964,56.0000000000,
M,20,1,1964,21.0000000000,
M,21,1,1964,20.9000000000,
M,22,1,1964,21.0000000000,
M,23,1,1964,21.4000000000,
M,24,1,1964,21.8000000000,
M,25,1,1964,22.4000000000,
M,26,1,1964,23.1000000000,
M,27,1,1964,24.1000000000,
M,28,1,1964,25.1000000000,
M,29,1,1964,26.0000000000,
M,3,1,1964,56.3000000000,
M,30,1,1964,26.7000000000,
M,31,1,1964,27.0000000000,
M,32,1,1964,27.3000000000,
M,33,1,1964,27.7000000000,
M,34,1,1964,27.7000000000,
M,35,1,1964,27.4000000000,
M,36,1,1964,26.7000000000,
M,37,1,1964,25.8000000000,
M,38,1,1964,24.8000000000,
M,39,1,1964,24.1000000000,
M,4,1,1964,55.7000000000,
M,40,1,1964,23.4000000000,
M,41,1,1964,23.2000000000,
M,42,1,1964,22.8000000000,
M,43,1,1964,22.4000000000,
M,44,1,1964,22.0000000000,
M,45,1,1964,21.2000000000,
M,46,1,1964,20.3000000000,
M,47,1,1964,19.3000000000,
M,48,1,1964,18.3000000000,
M,49,1,1964,17.4000000000,
M,5,1,1964,54.8000000000,
M,50,1,1964,16.5000000000,
M,51,1,1964,15.8000000000,
M,52,1,1964,15.1000000000,
M,53,1,1964,14.5000000000,
M,54,1,1964,13.7000000000,
M,55,1,1964,12.6000000000,
M,56,1,1964,11.3000000000,
M,57,1,1964,10.1000000000,
M,58,1,1964,8.6000000000,
M,59,1,1964,7.5000000000,
M,6,1,1964,53.2000000000,
M,60,1,1964,6.8000000000,
M,61,1,1964,6.5000000000,
M,62,1,1964,6.2000000000,
M,63,1,1964,5.9000000000,
M,64,1,1964,5.6000000000,
M,65,1,1964,5.2000000000,
M,66,1,1964,4.5000000000,
M,67,1,1964,3.9000000000,
M,68,1,1964,3.3000000000,
M,69,1,1964,2.8000000000,
M,7,1,1964,51.5000000000,
M,70,1,1964,2.5000000000,
M,71,1,1964,2.3000000000,
M,72,1,1964,2.1000000000,
M,73,1,1964,1.9000000000,
M,74,1,1964,1.7000000000,
M,75,1,1964,1.6000000000,
M,76,1,1964,1.3000000000,
M,77,1,1964,1.1000000000,
M,78,1,1964,0.9000000000,
M,79,1,1964,0.7000000000,
M,8,1,1964,49.1000000000,
M,80,1,1964,0.6000000000,
M,81,1,1964,0.5000000000,
M,82,1,1964,0.4000000000,
M,83,1,1964,0.3000000000,
M,84,1,1964,0.3000000000,
M,85_and_over,1,1964,1.4000000000,
M,9,1,1964,46.8000000000,
M,zero,1,1964,52.0000000000,
,,2,1964,3545.1000000000,
F,,2,1964,0.0000000000,9
M,,2,1964,0.0000000000,9
,,1,1965,3597.9000000000,
,1,1,1965,105.2000000000,
,10,1,1965,91.2000000000,
,11,1,1965,86.9000000000,
,12,1,1965,83.6000000000,
,13,1,1965,80.3000000000,
,14,1,1965,76.6000000000,
,15,1,1965,72.5000000000,
,16,1,1965,66.9000000000,
,17,1,1965,59.9000000000,
,18,1,1965,53.3000000000,
,19,1,1965,46.8000000000,
,2,1,1965,108.2000000000,
,20,1,1965,41.8000000000,
,21,1,1965,38.9000000000,
,22,1,1965,38.5000000000,
,23,1,1965,38.7000000000,
,24,1,1965,39.0000000000,
,25,1,1965,39.7000000000,
,26,1,1965,41.0000000000,
,27,1,1965,42.9000000000,
,28,1,1965,44.8000000000,
,29,1,1965,47.2000000000,
,3,1,1965,109.7000000000,
,30,1,1965,49.1000000000,
,31,1,1965,50.7000000000,
,32,1,1965,51.5000000000,
,33,1,1965,52.4000000000,
,34,1,1965,53.1000000000,
,35,1,1965,53.1000000000,
,36,1,1965,52.7000000000,
,37,1,1965,51.3000000000,
,38,1,1965,49.8000000000,
,39,1,1965,47.9000000000,
,4,1,1965,110.1000000000,
,40,1,1965,46.4000000000,
,41,1,1965,45.2000000000,
,42,1,1965,44.5000000000,
,43,1,1965,43.7000000000,
,44,1,1965,42.8000000000,
,45,1,1965,41.9000000000,
,46,1,1965,40.4000000000,
,47,1,1965,38.8000000000,
,48,1,1965,37.3000000000,
,49,1,1965,35.6000000000,
,5,1,1965,109.0000000000,
,50,1,1965,34.0000000000,
,51,1,1965,32.7000000000,
,52,1,1965,31.6000000000,
,53,1,1965,30.3000000000,
,54,1,1965,29.2000000000,
,55,1,1965,27.8000000000,
,56,1,1965,26.1000000000,
,57,1,1965,24.1000000000,
,58,1,1965,22.0000000000,
,59,1,1965,19.7000000000,
,6,1,1965,107.1000000000,
,60,1,1965,17.9000000000,
,61,1,1965,16.9000000000,
,62,1,1965,16.1000000000,
,63,1,1965,15.5000000000,
,64,1,1965,14.9000000000,
,65,1,1965,14.3000000000,
,66,1,1965,13.4000000000,
,67,1,1965,12.1000000000,
,68,1,1965,10.8000000000,
,69,1,1965,9.7000000000,
,7,1,1965,103.9000000000,
,70,1,1965,8.6000000000,
,71,1,1965,7.8000000000,
,72,1,1965,7.0000000000,
,73,1,1965,6.5000000000,
,74,1,1965,5.9000000000,
,75,1,1965,5.4000000000,
,76,1,1965,4.8000000000,
,77,1,1965,4.2000000000,
,78,1,1965,3.6000000000,
,79,1,1965,3.0000000000,
,8,1,1965,100.4000000000,
,80,1,1965,2.3000000000,
,81,1,1965,1.9000000000,
,82,1,1965,1.6000000000,
,83,1,1965,1.4000000000,
,84,1,1965,1.2000000000,
,85_and_over,1,1965,5.4000000000,
,9,1,1965,95.8000000000,
,zero,1,1965,100.1000000000,
F,,1,1965,1779.9000000000,
F,1,1,1965,51.6000000000,
F,10,1,1965,44.4000000000,
F,11,1,1965,42.4000000000,
F,12,1,1965,41.0000000000,
F,13,1,1965,39.6000000000,
F,14,1,1965,38.0000000000,
F,15,1,1965,36.1000000000,
F,16,1,1965,33.2000000000,
F,17,1,1965,29.5000000000,
F,18,1,1965,25.9000000000,
F,19,1,1965,22.3000000000,
F,2,1,1965,53.1000000000,
F,20,1,1965,19.4000000000,
F,21,1,1965,17.7000000000,
F,22,1,1965,17.4000000000,
F,23,1,1965,17.4000000000,
F,24,1,1965,17.4000000000,
F,25,1,1965,17.8000000000,
F,26,1,1965,18.5000000000,
F,27,1,1965,19.6000000000,
F,28,1,1965,20.7000000000,
F,29,1,1965,22.1000000000,
F,3,1,1965,53.8000000000,
F,30,1,1965,23.1000000000,
F,31,1,1965,24.0000000000,
F,32,1,1965,24.5000000000,
F,33,1,1965,25.0000000000,
F,34,1,1965,25.4000000000,
F,35,1,1965,25.4000000000,
F,36,1,1965,25.3000000000,
F,37,1,1965,24.6000000000,
F,38,1,1965,24.0000000000,
F,39,1,1965,23.1000000000,
F,4,1,1965,53.9000000000,
F,40,1,1965,22.4000000000,
F,41,1,1965,21.8000000000,
F,42,1,1965,21.4000000000,
F,43,1,1965,20.9000000000,
F,44,1,1965,20.4000000000,
F,45,1,1965,20.0000000000,
F,46,1,1965,19.3000000000,
F,47,1,1965,18.6000000000,
F,48,1,1965,18.1000000000,
F,49,1,1965,17.4000000000,
F,5,1,1965,53.3000000000,
F,50,1,1965,16.8000000000,
F,51,1,1965,16.3000000000,
F,52,1,1965,15.9000000000,
F,53,1,1965,15.4000000000,
F,54,1,1965,14.9000000000,
F,55,1,1965,14.3000000000,
F,56,1,1965,13.7000000000,
F,57,1,1965,12.9000000000,
F,58,1,1965,12.1000000000,
F,59,1,1965,11.3000000000,
F,6,1,1965,52.3000000000,
F,60,1,1965,10.6000000000,
F,61,1,1965,10.2000000000,
F,62,1,1965,9.8000000000,
F,63,1,1965,9.5000000000,
F,64,1,1965,9.2000000000,
F,65,1,1965,8.9000000000,
F,66,1,1965,8.4000000000,
F,67,1,1965,7.8000000000,
F,68,1,1965,7.1000000000,
F,69,1,1965,6.5000000000,
F,7,1,1965,50.7000000000,
F,70,1,1965,5.9000000000,
F,71,1,1965,5.4000000000,
F,72,1,1965,4.9000000000,
F,73,1,1965,4.6000000000,
F,74,1,1965,4.1000000000,
F,75,1,1965,3.8000000000,
F,76,1,1965,3.3000000000,
F,77,1,1965,3.0000000000,
F,78,1,1965,2.6000000000,
F,79,1,1965,2.2000000000,
F,8,1,1965,48.9000000000,
F,80,1,1965,1.7000000000,
F,81,1,1965,1.4000000000,
F,82,1,1965,1.2000000000,
F,83,1,1965,1.1000000000,
F,84,1,1965,0.9000000000,
F,85_and_over,1,1965,3.9000000000,
F,9,1,1965,46.7000000000,
F,zero,1,1965,48.9000000000,
M,,1,1965,1818.0000000000,
M,1,1,1965,53.6000000000,
M,10,1,1965,46.8000000000,
M,11,1,1965,44.5000000000,
M,12,1,1965,42.6000000000,
M,13,1,1965,40.7000000000,
M,14,1,1965,38.6000000000,
M,15,1,1965,36.4000000000,
M,16,1,1965,33.7000000000,
M,17,1,1965,30.4000000000,
M,18,1,1965,27.4000000000,
M,19,1,1965,24.5000000000,
M,2,1,1965,55.1000000000,
M,20,1,1965,22.4000000000,
M,21,1,1965,21.2000000000,
M,22,1,1965,21.1000000000,
M,23,1,1965,21.3000000000,
M,24,1,1965,21.6000000000,
M,25,1,1965,21.9000000000,
M,26,1,1965,22.5000000000,
M,27,1,1965,23.3000000000,
M,28,1,1965,24.1000000000,
M,29,1,1965,25.1000000000,
M,3,1,1965,55.9000000000,
M,30,1,1965,26.0000000000,
M,31,1,1965,26.7000000000,
M,32,1,1965,27.0000000000,
M,33,1,1965,27.4000000000,
M,34,1,1965,27.7000000000,
M,35,1,1965,27.7000000000,
M,36,1,1965,27.4000000000,
M,37,1,1965,26.7000000000,
M,38,1,1965,25.8000000000,
M,39,1,1965,24.8000000000,
M,4,1,1965,56.2000000000,
M,40,1,1965,24.0000000000,
M,41,1,1965,23.4000000000,
M,42,1,1965,23.1000000000,
M,43,1,1965,22.8000000000,
M,44,1,1965,22.4000000000,
M,45,1,1965,21.9000000000,
M,46,1,1965,21.1000000000,
M,47,1,1965,20.2000000000,
M,48,1,1965,19.2000000000,
M,49,1,1965,18.2000000000,
M,5,1,1965,55.7000000000,
M,50,1,1965,17.2000000000,
M,51,1,1965,16.4000000000,
M,52,1,1965,15.7000000000,
M,53,1,1965,14.9000000000,
M,54,1,1965,14.3000000000,
M,55,1,1965,13.5000000000,
M,56,1,1965,12.4000000000,
M,57,1,1965,11.2000000000,
M,58,1,1965,9.9000000000,
M,59,1,1965,8.4000000000,
M,6,1,1965,54.8000000000,
M,60,1,1965,7.3000000000,
M,61,1,1965,6.7000000000,
M,62,1,1965,6.3000000000,
M,63,1,1965,6.0000000000,
M,64,1,1965,5.7000000000,
M,65,1,1965,5.4000000000,
M,66,1,1965,5.0000000000,
M,67,1,1965,4.3000000000,
M,68,1,1965,3.7000000000,
M,69,1,1965,3.2000000000,
M,7,1,1965,53.2000000000,
M,70,1,1965,2.7000000000,
M,71,1,1965,2.4000000000,
M,72,1,1965,2.1000000000,
M,73,1,1965,1.9000000000,
M,74,1,1965,1.8000000000,
M,75,1,1965,1.6000000000,
M,76,1,1965,1.5000000000,
M,77,1,1965,1.2000000000,
M,78,1,1965,1.0000000000,
M,79,1,1965,0.8000000000,
M,8,1,1965,51.5000000000,
M,80,1,1965,0.6000000000,
M,81,1,1965,0.5000000000,
M,82,1,1965,0.4000000000,
M,83,1,1965,0.3000000000,
M,84,1,1965,0.3000000000,
M,85_and_over,1,1965,1.5000000000,
M,9,1,1965,49.1000000000,
M,zero,1,1965,51.2000000000,
,,2,1965,3625.4000000000,
F,,2,1965,0.0000000000,9
M,,2,1965,0.0000000000,9
,,1,1966,3629.9000000000,
,1,1,1966,100.0000000000,
,10,1,1966,95.8000000000,
,11,1,1966,91.2000000000,
,12,1,1966,86.9000000000,
,13,1,1966,83.6000000000,
,14,1,1966,80.3000000000,
,15,1,1966,76.6000000000,
,16,1,1966,72.5000000000,
,17,1,1966,66.3000000000,
,18,1,1966,59.5000000000,
,19,1,1966,52.2000000000,
,2,1,1966,105.0000000000,
,20,1,1966,44.9000000000,
,21,1,1966,39.5000000000,
,22,1,1966,36.3000000000,
,23,1,1966,36.0000000000,
,24,1,1966,36.5000000000,
,25,1,1966,36.9000000000,
,26,1,1966,37.8000000000,
,27,1,1966,39.8000000000,
,28,1,1966,41.4000000000,
,29,1,1966,43.6000000000,
,3,1,1966,108.0000000000,
,30,1,1966,45.7000000000,
,31,1,1966,48.0000000000,
,32,1,1966,49.4000000000,
,33,1,1966,50.5000000000,
,34,1,1966,51.1000000000,
,35,1,1966,51.9000000000,
,36,1,1966,51.8000000000,
,37,1,1966,51.6000000000,
,38,1,1966,50.1000000000,
,39,1,1966,48.6000000000,
,4,1,1966,109.6000000000,
,40,1,1966,46.4000000000,
,41,1,1966,45.6000000000,
,42,1,1966,44.0000000000,
,43,1,1966,43.4000000000,
,44,1,1966,42.8000000000,
,45,1,1966,41.8000000000,
,46,1,1966,40.9000000000,
,47,1,1966,39.7000000000,
,48,1,1966,37.9000000000,
,49,1,1966,36.5000000000,
,5,1,1966,110.0000000000,
,50,1,1966,34.5000000000,
,51,1,1966,33.3000000000,
,52,1,1966,31.8000000000,
,53,1,1966,30.8000000000,
,54,1,1966,29.7000000000,
,55,1,1966,28.5000000000,
,56,1,1966,27.2000000000,
,57,1,1966,25.6000000000,
,58,1,1966,23.4000000000,
,59,1,1966,21.4000000000,
,6,1,1966,109.0000000000,
,60,1,1966,19.0000000000,
,61,1,1966,17.5000000000,
,62,1,1966,16.3000000000,
,63,1,1966,15.5000000000,
,64,1,1966,14.9000000000,
,65,1,1966,14.5000000000,
,66,1,1966,13.9000000000,
,67,1,1966,13.0000000000,
,68,1,1966,11.7000000000,
,69,1,1966,10.3000000000,
,7,1,1966,106.9000000000,
,70,1,1966,9.2000000000,
,71,1,1966,8.0000000000,
,72,1,1966,7.4000000000,
,73,1,1966,6.7000000000,
,74,1,1966,6.2000000000,
,75,1,1966,5.6000000000,
,76,1,1966,5.1000000000,
,77,1,1966,4.6000000000,
,78,1,1966,3.9000000000,
,79,1,1966,3.3000000000,
,8,1,1966,103.9000000000,
,80,1,1966,2.7000000000,
,81,1,1966,2.2000000000,
,82,1,1966,1.7000000000,
,83,1,1966,1.4000000000,
,84,1,1966,1.2000000000,
,85_and_over,1,1966,5.7000000000,
,9,1,1966,100.4000000000,
,zero,1,1966,94.1000000000,
F,,1,1966,1811.1000000000,
F,1,1,1966,48.9000000000,
F,10,1,1966,46.7000000000,
F,11,1,1966,44.4000000000,
F,12,1,1966,42.4000000000,
F,13,1,1966,41.0000000000,
F,14,1,1966,39.6000000000,
F,15,1,1966,38.0000000000,
F,16,1,1966,36.1000000000,
F,17,1,1966,33.0000000000,
F,18,1,1966,29.4000000000,
F,19,1,1966,25.6000000000,
F,2,1,1966,51.5000000000,
F,20,1,1966,21.9000000000,
F,21,1,1966,19.1000000000,
F,22,1,1966,17.4000000000,
F,23,1,1966,16.8000000000,
F,24,1,1966,17.0000000000,
F,25,1,1966,17.1000000000,
F,26,1,1966,17.6000000000,
F,27,1,1966,18.3000000000,
F,28,1,1966,19.3000000000,
F,29,1,1966,20.5000000000,
F,3,1,1966,53.0000000000,
F,30,1,1966,21.7000000000,
F,31,1,1966,23.1000000000,
F,32,1,1966,23.8000000000,
F,33,1,1966,24.4000000000,
F,34,1,1966,24.8000000000,
F,35,1,1966,25.1000000000,
F,36,1,1966,25.2000000000,
F,37,1,1966,25.1000000000,
F,38,1,1966,24.4000000000,
F,39,1,1966,23.8000000000,
F,4,1,1966,53.7000000000,
F,40,1,1966,22.7000000000,
F,41,1,1966,22.3000000000,
F,42,1,1966,21.6000000000,
F,43,1,1966,21.2000000000,
F,44,1,1966,20.9000000000,
F,45,1,1966,20.3000000000,
F,46,1,1966,19.7000000000,
F,47,1,1966,19.2000000000,
F,48,1,1966,18.5000000000,
F,49,1,1966,17.9000000000,
F,5,1,1966,53.9000000000,
F,50,1,1966,17.2000000000,
F,51,1,1966,16.6000000000,
F,52,1,1966,16.1000000000,
F,53,1,1966,15.7000000000,
F,54,1,1966,15.3000000000,
F,55,1,1966,14.7000000000,
F,56,1,1966,14.2000000000,
F,57,1,1966,13.6000000000,
F,58,1,1966,12.7000000000,
F,59,1,1966,12.0000000000,
F,6,1,1966,53.3000000000,
F,60,1,1966,11.0000000000,
F,61,1,1966,10.5000000000,
F,62,1,1966,10.0000000000,
F,63,1,1966,9.6000000000,
F,64,1,1966,9.4000000000,
F,65,1,1966,9.1000000000,
F,66,1,1966,8.7000000000,
F,67,1,1966,8.2000000000,
F,68,1,1966,7.6000000000,
F,69,1,1966,6.9000000000,
F,7,1,1966,52.2000000000,
F,70,1,1966,6.3000000000,
F,71,1,1966,5.6000000000,
F,72,1,1966,5.2000000000,
F,73,1,1966,4.7000000000,
F,74,1,1966,4.4000000000,
F,75,1,1966,4.0000000000,
F,76,1,1966,3.6000000000,
F,77,1,1966,3.2000000000,
F,78,1,1966,2.8000000000,
F,79,1,1966,2.4000000000,
F,8,1,1966,50.7000000000,
F,80,1,1966,1.9000000000,
F,81,1,1966,1.7000000000,
F,82,1,1966,1.3000000000,
F,83,1,1966,1.1000000000,
F,84,1,1966,0.9000000000,
F,85_and_over,1,1966,4.2000000000,
F,9,1,1966,48.9000000000,
F,zero,1,1966,45.7000000000,
M,,1,1966,1818.8000000000,
M,1,1,1966,51.1000000000,
M,10,1,1966,49.1000000000,
M,11,1,1966,46.8000000000,
M,12,1,1966,44.5000000000,
M,13,1,1966,42.6000000000,
M,14,1,1966,40.7000000000,
M,15,1,1966,38.6000000000,
M,16,1,1966,36.4000000000,
M,17,1,1966,33.3000000000,
M,18,1,1966,30.1000000000,
M,19,1,1966,26.6000000000,
M,2,1,1966,53.5000000000,
M,20,1,1966,23.0000000000,
M,21,1,1966,20.4000000000,
M,22,1,1966,18.9000000000,
M,23,1,1966,19.2000000000,
M,24,1,1966,19.5000000000,
M,25,1,1966,19.8000000000,
M,26,1,1966,20.2000000000,
M,27,1,1966,21.5000000000,
M,28,1,1966,22.1000000000,
M,29,1,1966,23.1000000000,
M,3,1,1966,55.0000000000,
M,30,1,1966,24.0000000000,
M,31,1,1966,24.9000000000,
M,32,1,1966,25.6000000000,
M,33,1,1966,26.1000000000,
M,34,1,1966,26.3000000000,
M,35,1,1966,26.8000000000,
M,36,1,1966,26.6000000000,
M,37,1,1966,26.5000000000,
M,38,1,1966,25.7000000000,
M,39,1,1966,24.8000000000,
M,4,1,1966,55.9000000000,
M,40,1,1966,23.7000000000,
M,41,1,1966,23.3000000000,
M,42,1,1966,22.4000000000,
M,43,1,1966,22.2000000000,
M,44,1,1966,21.9000000000,
M,45,1,1966,21.5000000000,
M,46,1,1966,21.2000000000,
M,47,1,1966,20.5000000000,
M,48,1,1966,19.4000000000,
M,49,1,1966,18.6000000000,
M,5,1,1966,56.1000000000,
M,50,1,1966,17.3000000000,
M,51,1,1966,16.7000000000,
M,52,1,1966,15.7000000000,
M,53,1,1966,15.1000000000,
M,54,1,1966,14.4000000000,
M,55,1,1966,13.8000000000,
M,56,1,1966,13.0000000000,
M,57,1,1966,12.0000000000,
M,58,1,1966,10.7000000000,
M,59,1,1966,9.4000000000,
M,6,1,1966,55.7000000000,
M,60,1,1966,8.0000000000,
M,61,1,1966,7.0000000000,
M,62,1,1966,6.3000000000,
M,63,1,1966,5.9000000000,
M,64,1,1966,5.5000000000,
M,65,1,1966,5.4000000000,
M,66,1,1966,5.2000000000,
M,67,1,1966,4.8000000000,
M,68,1,1966,4.1000000000,
M,69,1,1966,3.4000000000,
M,7,1,1966,54.7000000000,
M,70,1,1966,2.9000000000,
M,71,1,1966,2.4000000000,
M,72,1,1966,2.2000000000,
M,73,1,1966,2.0000000000,
M,74,1,1966,1.8000000000,
M,75,1,1966,1.6000000000,
M,76,1,1966,1.5000000000,
M,77,1,1966,1.4000000000,
M,78,1,1966,1.1000000000,
M,79,1,1966,0.9000000000,
M,8,1,1966,53.2000000000,
M,80,1,1966,0.8000000000,
M,81,1,1966,0.5000000000,
M,82,1,1966,0.4000000000,
M,83,1,1966,0.3000000000,
M,84,1,1966,0.3000000000,
M,85_and_over,1,1966,1.5000000000,
M,9,1,1966,51.5000000000,
M,zero,1,1966,48.4000000000,
,,2,1966,3679.4000000000,
F,,2,1966,0.0000000000,9
M,,2,1966,0.0000000000,9
,,1,1967,3722.8000000000,
,1,1,1967,93.5000000000,
,10,1,1967,100.4000000000,
,11,1,1967,95.9000000000,
,12,1,1967,91.2000000000,
,13,1,1967,87.0000000000,
,14,1,1967,83.6000000000,
,15,1,1967,80.2000000000,
,16,1,1967,76.8000000000,
,17,1,1967,72.5000000000,
,18,1,1967,66.8000000000,
,19,1,1967,59.7000000000,
,2,1,1967,99.7000000000,
,20,1,1967,52.5000000000,
,21,1,1967,45.8000000000,
,22,1,1967,40.5000000000,
,23,1,1967,37.8000000000,
,24,1,1967,37.5000000000,
,25,1,1967,37.6000000000,
,26,1,1967,37.9000000000,
,27,1,1967,38.9000000000,
,28,1,1967,40.1000000000,
,29,1,1967,42.1000000000,
,3,1,1967,104.8000000000,
,30,1,1967,44.0000000000,
,31,1,1967,46.4000000000,
,32,1,1967,48.3000000000,
,33,1,1967,50.0000000000,
,34,1,1967,50.8000000000,
,35,1,1967,51.4000000000,
,36,1,1967,52.2000000000,
,37,1,1967,52.4000000000,
,38,1,1967,51.8000000000,
,39,1,1967,50.5000000000,
,4,1,1967,107.7000000000,
,40,1,1967,48.6000000000,
,41,1,1967,47.3000000000,
,42,1,1967,45.6000000000,
,43,1,1967,44.3000000000,
,44,1,1967,43.7000000000,
,45,1,1967,42.9000000000,
,46,1,1967,42.0000000000,
,47,1,1967,41.1000000000,
,48,1,1967,39.7000000000,
,49,1,1967,38.1000000000,
,5,1,1967,109.5000000000,
,50,1,1967,36.4000000000,
,51,1,1967,34.8000000000,
,52,1,1967,33.2000000000,
,53,1,1967,31.8000000000,
,54,1,1967,30.7000000000,
,55,1,1967,29.5000000000,
,56,1,1967,28.4000000000,
,57,1,1967,27.1000000000,
,58,1,1967,25.4000000000,
,59,1,1967,23.2000000000,
,6,1,1967,110.0000000000,
,60,1,1967,21.1000000000,
,61,1,1967,18.9000000000,
,62,1,1967,17.2000000000,
,63,1,1967,16.0000000000,
,64,1,1967,15.2000000000,
,65,1,1967,14.8000000000,
,66,1,1967,14.2000000000,
,67,1,1967,13.6000000000,
,68,1,1967,12.7000000000,
,69,1,1967,11.3000000000,
,7,1,1967,109.0000000000,
,70,1,1967,10.0000000000,
,71,1,1967,8.9000000000,
,72,1,1967,7.8000000000,
,73,1,1967,7.0000000000,
,74,1,1967,6.4000000000,
,75,1,1967,5.9000000000,
,76,1,1967,5.3000000000,
,77,1,1967,4.8000000000,
,78,1,1967,4.2000000000,
,79,1,1967,3.6000000000,
,8,1,1967,107.1000000000,
,80,1,1967,3.2000000000,
,81,1,1967,2.5000000000,
,82,1,1967,1.9000000000,
,83,1,1967,1.5000000000,
,84,1,1967,1.2000000000,
,85_and_over,1,1967,5.9000000000,
