date,tmax,tmin,tmean,atmax,atmin,atmean,precip,source,city_id
2013-04-02,29.10,25.60,26.90,36.90,30.90,32.90,19.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-03,28.70,25.50,26.80,34.40,31.10,32.70,18.70,OPEN_METEO_ERA5_LAND,singapore
2013-04-04,29.30,25.30,27.10,35.60,30.60,32.80,12.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-05,29.60,25.10,27.40,36.20,30.40,32.90,8.90,OPEN_METEO_ERA5_LAND,singapore
2013-04-06,28.70,26.00,27.20,33.50,30.20,31.70,9.80,OPEN_METEO_ERA5_LAND,singapore
2013-04-07,28.60,26.40,27.20,33.60,29.10,31.60,6.40,OPEN_METEO_ERA5_LAND,singapore
2013-04-08,29.80,25.40,27.30,36.80,30.70,33.10,6.10,OPEN_METEO_ERA5_LAND,singapore
2013-04-09,29.20,26.10,26.90,36.50,31.60,32.90,9.50,OPEN_METEO_ERA5_LAND,singapore
2013-04-10,28.50,24.90,26.60,35.70,30.10,32.20,9.80,OPEN_METEO_ERA5_LAND,singapore
2013-04-11,27.90,25.30,26.40,34.10,30.00,31.60,5.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-12,30.00,25.30,27.30,37.40,30.60,33.10,1.10,OPEN_METEO_ERA5_LAND,singapore
2013-04-13,29.40,25.10,27.20,36.90,30.90,33.30,3.60,OPEN_METEO_ERA5_LAND,singapore
2013-04-14,29.40,25.00,27.30,37.20,30.60,33.10,4.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-15,30.20,25.80,27.90,36.80,31.10,33.60,0.30,OPEN_METEO_ERA5_LAND,singapore
2013-04-16,30.60,25.20,27.90,38.50,31.00,34.20,1.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-17,29.50,25.40,27.30,34.80,29.60,32.40,13.80,OPEN_METEO_ERA5_LAND,singapore
2013-04-18,29.90,26.50,28.10,36.90,31.70,34.10,2.40,OPEN_METEO_ERA5_LAND,singapore
2013-04-19,28.70,25.10,26.70,34.70,30.80,32.20,7.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-20,28.70,25.40,26.80,34.40,30.50,32.20,11.20,OPEN_METEO_ERA5_LAND,singapore
2013-04-21,28.00,25.00,26.10,33.60,30.60,31.80,10.90,OPEN_METEO_ERA5_LAND,singapore
2013-04-22,29.90,24.60,27.00,37.30,29.90,32.80,6.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-23,28.50,25.10,26.80,34.50,30.40,32.50,5.80,OPEN_METEO_ERA5_LAND,singapore
2013-04-24,29.40,25.10,27.00,36.40,30.40,32.60,4.10,OPEN_METEO_ERA5_LAND,singapore
2013-04-25,29.70,24.70,26.90,37.50,29.70,32.70,7.20,OPEN_METEO_ERA5_LAND,singapore
2013-04-26,28.40,24.60,26.50,34.40,29.30,31.90,11.50,OPEN_METEO_ERA5_LAND,singapore
2013-04-27,28.90,25.20,27.00,35.90,30.40,32.80,6.00,OPEN_METEO_ERA5_LAND,singapore
2013-04-28,28.10,24.50,26.30,34.70,29.70,31.80,10.70,OPEN_METEO_ERA5_LAND,singapore
2013-04-29,28.90,25.10,26.80,34.50,30.50,32.10,7.70,OPEN_METEO_ERA5_LAND,singapore
2013-04-30,28.80,25.20,26.90,34.70,30.70,32.60,2.10,OPEN_METEO_ERA5_LAND,singapore
2013-05-01,28.10,24.90,26.40,33.60,29.80,31.90,6.30,OPEN_METEO_ERA5_LAND,singapore
