"date","year","month","day","pressure","tmax","tmean","tmin","dew_point","relative_humidity","cloud","rainfall","sunshine","station","hot_night","very_hot_day","extremely_hot_day","cold_day","absolute_humidity","in_2d3n_window","hot_night_spell_id","very_hot_spell_id","cold_spell_id","hot_night_spell_len","very_hot_spell_len","cold_spell_len"
2018-07-27,2018,7,27,1006.7,33,29.8,27.7,25.5,78,77,0.3,8.9,"HKO",FALSE,TRUE,FALSE,FALSE,23.416356273791,FALSE,0,79,0,,5,
2018-07-28,2018,7,28,1006.7,33.7,30.2,28.2,25.1,75,55,0,11.1,"HKO",TRUE,TRUE,FALSE,FALSE,23.0093968020088,FALSE,78,79,0,1,5,
2018-07-29,2018,7,29,1005.8,34.3,30.2,27.9,24.7,73,41,0,10,"HKO",FALSE,TRUE,FALSE,FALSE,22.3958128872886,FALSE,0,79,0,,5,
2018-07-30,2018,7,30,1005.6,33.7,30.4,28.1,25,74,53,0,10.7,"HKO",TRUE,TRUE,FALSE,FALSE,22.9495754980442,FALSE,79,79,0,1,5,
2018-07-31,2018,7,31,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,9.7,"HKO",FALSE,TRUE,FALSE,FALSE,23.3161887593689,FALSE,0,79,0,,5,
2018-08-01,2018,8,1,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,"HKO",FALSE,FALSE,FALSE,FALSE,23.5438130901905,FALSE,0,0,0,,,
2018-08-02,2018,8,2,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.6718665612833,TRUE,0,0,0,,,
2018-08-03,2018,8,3,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,"HKO",TRUE,FALSE,FALSE,FALSE,23.4953841282172,TRUE,80,0,0,1,,
2018-08-04,2018,8,4,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,"HKO",FALSE,FALSE,FALSE,FALSE,23.7165659696089,TRUE,0,0,0,,,
2018-08-05,2018,8,5,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,"HKO",TRUE,TRUE,FALSE,FALSE,23.7511731418277,TRUE,81,80,0,3,5,
2018-08-06,2018,8,6,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,"HKO",TRUE,TRUE,FALSE,FALSE,23.3161887593689,TRUE,81,80,0,3,5,
2018-08-07,2018,8,7,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,"HKO",TRUE,TRUE,FALSE,FALSE,23.6718665612833,TRUE,81,80,0,3,5,
2018-08-08,2018,8,8,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,"HKO",FALSE,TRUE,FALSE,FALSE,23.1342595537283,TRUE,0,80,0,,5,
2018-08-09,2018,8,9,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,"HKO",TRUE,TRUE,FALSE,FALSE,22.9495754980442,TRUE,82,80,0,1,5,
2018-08-10,2018,8,10,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,"HKO",FALSE,FALSE,FALSE,FALSE,23.9489305109549,TRUE,0,0,0,,,
2018-08-11,2018,8,11,998.7,28.2,27,25.8,25.9,93,90,51.9,0,"HKO",FALSE,FALSE,FALSE,FALSE,23.9423472882284,FALSE,0,0,0,,,
2018-08-12,2018,8,12,996.5,28.1,26.9,25.8,25.7,93,90,18.9,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.8098526403267,FALSE,0,0,0,,,
2018-08-13,2018,8,13,996.3,32.6,28.9,27.3,25.8,84,80,0.1,7,"HKO",FALSE,FALSE,FALSE,FALSE,24.0107734510038,FALSE,0,0,0,,,
2018-08-14,2018,8,14,996.2,29.9,27.6,26.4,25.9,90,89,32.9,2.5,"HKO",FALSE,FALSE,FALSE,FALSE,23.9523335002982,FALSE,0,0,0,,,
2018-08-15,2018,8,15,999.2,30.9,28.2,26.4,25.6,86,88,2.2,2.9,"HKO",FALSE,FALSE,FALSE,FALSE,23.6569917318478,FALSE,0,0,0,,,
2018-08-16,2018,8,16,1000.1,29,27.8,26.7,25.9,89,88,3.2,0.8,"HKO",FALSE,FALSE,FALSE,FALSE,23.9490265187548,FALSE,0,0,0,,,
2018-08-17,2018,8,17,1000.2,28.3,27.2,25.5,25.5,91,89,36.1,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.6886160488793,FALSE,0,0,0,,,
2018-08-18,2018,8,18,1001.4,30.9,28.4,25.9,25.3,84,88,21.8,3,"HKO",FALSE,FALSE,FALSE,FALSE,23.3620557663753,FALSE,0,0,0,,,
2018-08-19,2018,8,19,1002.5,30.4,28.6,26.4,25.6,84,89,31.2,3.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.6197074362369,FALSE,0,0,0,,,
2018-08-20,2018,8,20,1002.3,30.5,27.8,26.1,25.7,88,91,61.1,0.9,"HKO",FALSE,FALSE,FALSE,FALSE,23.6799363331508,FALSE,0,0,0,,,
2018-08-21,2018,8,21,1000.2,30.2,28.3,26.7,25.6,86,83,25.7,4,"HKO",FALSE,FALSE,FALSE,FALSE,23.7873343240927,FALSE,0,0,0,,,
2018-08-22,2018,8,22,1000.1,31.8,28.5,24.7,25.2,83,71,26.4,8.5,"HKO",FALSE,FALSE,FALSE,FALSE,23.2109275580063,FALSE,0,0,0,,,
2018-08-23,2018,8,23,1001.7,30.9,27.7,24.6,25.2,86,86,24.9,3.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.0144686989942,FALSE,0,0,0,,,
2018-08-24,2018,8,24,1001.6,31.9,29.1,25.6,25.6,82,83,0.1,4.9,"HKO",FALSE,FALSE,FALSE,FALSE,23.6966050530921,FALSE,0,0,0,,,
2018-08-25,2018,8,25,999.8,32.9,30.3,27.8,24.8,73,66,0,9.6,"HKO",FALSE,FALSE,FALSE,FALSE,22.5173459656289,FALSE,0,0,0,,,
2018-08-26,2018,8,26,999.5,31.4,28.9,25.5,24.4,77,86,80.2,3.3,"HKO",FALSE,FALSE,FALSE,FALSE,22.0098756634201,FALSE,0,0,0,,,
2018-08-27,2018,8,27,1001.3,29.9,27,25.2,24.5,87,89,27.3,1.8,"HKO",FALSE,FALSE,FALSE,FALSE,22.3976797212459,FALSE,0,0,0,,,
2018-08-28,2018,8,28,1002.2,29.2,26.3,25.2,24.9,93,93,71.6,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,23.0280859125634,FALSE,0,0,0,,,
2018-08-29,2018,8,29,1002.5,29.3,27.4,26.1,25.5,89,89,23.3,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.4258565054236,FALSE,0,0,0,,,
2018-08-30,2018,8,30,1005.5,28.9,28,26.9,25.6,87,90,6.3,0,"HKO",FALSE,FALSE,FALSE,FALSE,23.6702232575901,FALSE,0,0,0,,,
2018-08-31,2018,8,31,1009.3,29,27.9,27,25.6,88,89,7.2,0,"HKO",FALSE,FALSE,FALSE,FALSE,23.8108041495589,FALSE,0,0,0,,,
2018-09-01,2018,9,1,1009.9,27.9,26.3,25,25.2,93,89,32,0,"HKO",FALSE,FALSE,FALSE,FALSE,23.0280859125634,FALSE,0,0,0,,,
2018-09-02,2018,9,2,1007.9,29.9,26.8,24.6,24.5,88,76,9.8,4.8,"HKO",FALSE,FALSE,FALSE,FALSE,22.4049805181039,FALSE,0,0,0,,,
2018-09-03,2018,9,3,1006.9,30.5,27.7,25.6,24.3,82,70,0.3,5.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.9440282943898,FALSE,0,0,0,,,
2018-09-04,2018,9,4,1005.7,32,29.1,27,25.3,80,40,0,11.1,"HKO",FALSE,FALSE,FALSE,FALSE,23.1186390761874,FALSE,0,0,0,,,
2018-09-05,2018,9,5,1004.9,33.1,29.8,27.9,25.8,79,54,0.1,9,"HKO",FALSE,TRUE,FALSE,FALSE,23.7165659696089,FALSE,0,81,0,,1,
2018-09-06,2018,9,6,1005.4,31.8,29.6,28.2,26.1,82,77,0,7.6,"HKO",TRUE,FALSE,FALSE,FALSE,24.3510810510091,FALSE,83,0,0,2,,
2018-09-07,2018,9,7,1006.3,31.2,29.4,28,25.6,80,76,0,3.5,"HKO",TRUE,FALSE,FALSE,FALSE,23.4999485030298,FALSE,83,0,0,2,,
2018-09-08,2018,9,8,1008.6,29.6,27.4,25.6,23.8,81,86,24.6,2.7,"HKO",FALSE,FALSE,FALSE,FALSE,21.3201615386439,FALSE,0,0,0,,,
2018-09-09,2018,9,9,1011.5,30.5,27.1,24.6,22.4,76,86,16.7,1.7,"HKO",FALSE,FALSE,FALSE,FALSE,19.6745835404102,FALSE,0,0,0,,,
2018-09-10,2018,9,10,1012.5,28.3,26.1,24.3,22.4,80,83,0.2,3.3,"HKO",FALSE,FALSE,FALSE,FALSE,19.5892184861507,FALSE,0,0,0,,,
2018-09-11,2018,9,11,1009.3,32.7,28.2,25.2,20.6,65,46,0,11,"HKO",FALSE,FALSE,FALSE,FALSE,17.8802844484896,FALSE,0,0,0,,,
2018-09-12,2018,9,12,1007.7,28.7,27.8,26.9,23.6,78,87,0,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,20.9890344771109,FALSE,0,0,0,,,
2018-09-13,2018,9,13,1009.4,30.3,27.7,26.3,24.7,84,69,2.5,5.5,"HKO",FALSE,FALSE,FALSE,FALSE,22.479248496692,FALSE,0,0,0,,,
2018-09-14,2018,9,14,1009.2,31.7,28.8,26.7,24.6,78,72,0,7,"HKO",FALSE,FALSE,FALSE,FALSE,22.1741029067988,FALSE,0,0,0,,,
2018-09-15,2018,9,15,1002.8,35.1,30.7,26.8,23.1,65,59,0,9.7,"HKO",FALSE,TRUE,TRUE,FALSE,20.4876176954166,FALSE,0,82,0,,1,
2018-09-16,2018,9,16,990.9,31.8,26.4,23.6,23.6,86,97,167.5,0,"HKO",FALSE,FALSE,FALSE,FALSE,21.4138346858881,FALSE,0,0,0,,,
2018-09-17,2018,9,17,1008.6,30.4,27.5,25.8,25.4,89,93,12,1.3,"HKO",FALSE,FALSE,FALSE,FALSE,23.5557164438712,FALSE,0,0,0,,,
2018-09-18,2018,9,18,1013.7,31.8,28.2,26.5,25.3,85,65,1.2,8.9,"HKO",FALSE,FALSE,FALSE,FALSE,23.3819104326402,FALSE,0,0,0,,,
2018-09-19,2018,9,19,1012.7,31.4,28.6,26.2,24,77,43,0,10.1,"HKO",FALSE,FALSE,FALSE,FALSE,21.6513984832172,FALSE,0,0,0,,,
2018-09-20,2018,9,20,1011,31.9,29,27,24.3,77,63,0,8.4,"HKO",FALSE,FALSE,FALSE,FALSE,22.1304984533635,FALSE,0,0,0,,,
2018-09-21,2018,9,21,1011.6,31.9,29.2,27.4,23.4,71,33,0,10.7,"HKO",FALSE,FALSE,FALSE,FALSE,20.6300669109956,FALSE,0,0,0,,,
2018-09-22,2018,9,22,1013.3,33.2,29.2,27,24.5,76,51,0,11.2,"HKO",FALSE,TRUE,FALSE,FALSE,22.0828885244459,FALSE,0,83,0,,1,
2018-09-23,2018,9,23,1013.1,32.4,29,27.6,24.7,78,76,0,6.6,"HKO",FALSE,FALSE,FALSE,FALSE,22.4179075241864,FALSE,0,0,0,,,
2018-09-24,2018,9,24,1011.1,29.6,27,24.8,24.9,88,80,72.2,2.5,"HKO",FALSE,FALSE,FALSE,FALSE,22.655124315743,FALSE,0,0,0,,,
2018-09-25,2018,9,25,1009.9,30.2,27,24.8,23.1,80,82,34.5,5.9,"HKO",FALSE,FALSE,FALSE,FALSE,20.5955675597663,FALSE,0,0,0,,,
2018-09-26,2018,9,26,1009.6,28.6,26.8,25.1,23.3,81,77,9.7,3.4,"HKO",FALSE,FALSE,FALSE,FALSE,20.6227661587093,FALSE,0,0,0,,,
2018-09-27,2018,9,27,1009.8,30.2,27.3,26,22.9,77,88,0,4,"HKO",FALSE,FALSE,FALSE,FALSE,20.1554976864119,FALSE,0,0,0,,,
2018-09-28,2018,9,28,1009.9,31.3,27.6,25.8,21.4,70,74,0,5.9,"HKO",FALSE,FALSE,FALSE,FALSE,18.6295927224541,FALSE,0,0,0,,,
2018-09-29,2018,9,29,1008.9,31.3,27.4,24.3,18.8,60,26,0,10.6,"HKO",FALSE,FALSE,FALSE,FALSE,15.7927122508474,FALSE,0,0,0,,,
2018-09-30,2018,9,30,1010.5,30.6,27.5,25,18.9,60,29,0,10.6,"HKO",FALSE,FALSE,FALSE,FALSE,15.8802582767671,FALSE,0,0,0,,,
2018-10-01,2018,10,1,1013.9,29.6,26.8,23.2,20.6,70,70,2.9,5.2,"HKO",FALSE,FALSE,FALSE,FALSE,17.8221435939463,FALSE,0,0,0,,,
2018-10-02,2018,10,2,1014.9,30.4,27.2,25.3,20.2,67,33,0,9.8,"HKO",FALSE,FALSE,FALSE,FALSE,17.441068959065,FALSE,0,0,0,,,
2018-10-03,2018,10,3,1015.3,30.5,26.9,25,20.3,68,30,0,10.4,"HKO",FALSE,FALSE,FALSE,FALSE,17.4093546187335,FALSE,0,0,0,,,
2018-10-04,2018,10,4,1013.8,30.5,26.9,24.2,16.5,54,8,0,10.7,"HKO",FALSE,FALSE,FALSE,FALSE,13.8250757266413,FALSE,0,0,0,,,
2018-10-05,2018,10,5,1012.1,31.4,27.1,23.6,12.1,40,16,0,10.8,"HKO",FALSE,FALSE,FALSE,FALSE,10.3550439686369,FALSE,0,0,0,,,
2018-10-06,2018,10,6,1013.4,30.9,26.8,23.5,14.5,48,18,0,10.9,"HKO",FALSE,FALSE,FALSE,FALSE,12.2208984644203,FALSE,0,0,0,,,
2018-10-07,2018,10,7,1014.7,30.5,27.1,25.1,20.9,69,43,0,10.4,"HKO",FALSE,FALSE,FALSE,FALSE,17.8624508458987,FALSE,0,0,0,,,
2018-10-08,2018,10,8,1014.2,29.8,26.7,24.3,21.8,75,60,2,9.5,"HKO",FALSE,FALSE,FALSE,FALSE,18.9893219279838,FALSE,0,0,0,,,
2018-10-09,2018,10,9,1013.7,29.3,26.5,25.1,22.4,78,72,0.6,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,19.5303419165198,FALSE,0,0,0,,,
2018-10-10,2018,10,10,1014.7,29.2,24.8,22.5,21.8,83,82,42.8,1.6,"HKO",FALSE,FALSE,FALSE,FALSE,18.8935141360889,FALSE,0,0,0,,,
2018-10-11,2018,10,11,1017.6,24.7,23.2,22.3,17.9,72,88,0,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,14.9665927597685,FALSE,0,0,0,,,
2018-10-12,2018,10,12,1018.9,27.1,23.8,22,18.6,73,85,0.3,4.1,"HKO",FALSE,FALSE,FALSE,FALSE,15.7022549236173,FALSE,0,0,0,,,
2018-10-13,2018,10,13,1017.5,26.8,24.7,22.7,19.2,72,86,0.4,5.5,"HKO",FALSE,FALSE,FALSE,FALSE,16.2973172973655,FALSE,0,0,0,,,
2018-10-14,2018,10,14,1015.5,27.3,25.3,23.6,21.3,79,82,0.6,2.7,"HKO",FALSE,FALSE,FALSE,FALSE,18.4964601953627,FALSE,0,0,0,,,
2018-10-15,2018,10,15,1014.6,27.9,25.6,24.3,22.6,84,83,31.4,2.8,"HKO",FALSE,FALSE,FALSE,FALSE,20.0011249196272,FALSE,0,0,0,,,
2018-10-16,2018,10,16,1013.2,25.8,24.3,23.2,22.8,92,91,8.9,0.6,"HKO",FALSE,FALSE,FALSE,FALSE,20.3586250793138,FALSE,0,0,0,,,
2018-10-17,2018,10,17,1012.5,25.2,23.5,21.9,20.6,84,90,1.5,0,"HKO",FALSE,FALSE,FALSE,FALSE,17.7624432708399,FALSE,0,0,0,,,
2018-10-18,2018,10,18,1014.7,23.9,22.5,20.9,20.3,87,91,12.6,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,17.3739581653923,FALSE,0,0,0,,,
2018-10-19,2018,10,19,1017.2,26,24.2,23,19.9,77,87,0.2,1.6,"HKO",FALSE,FALSE,FALSE,FALSE,16.943021185636,FALSE,0,0,0,,,
2018-10-20,2018,10,20,1018.6,24.9,24,23.3,19.9,78,86,0,3.2,"HKO",FALSE,FALSE,FALSE,FALSE,16.9694612864275,FALSE,0,0,0,,,
2018-10-21,2018,10,21,1017.6,27.3,24.8,23.2,20.5,77,49,0,8.1,"HKO",FALSE,FALSE,FALSE,FALSE,17.5277179334801,FALSE,0,0,0,,,
2018-10-22,2018,10,22,1015.9,27.4,25,23.7,21.5,81,62,0,4.6,"HKO",FALSE,FALSE,FALSE,FALSE,18.6473045998875,FALSE,0,0,0,,,
2018-10-23,2018,10,23,1016.5,27.4,25.3,24.1,21.3,79,78,0.1,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,18.4964601953627,FALSE,0,0,0,,,
2018-10-24,2018,10,24,1016.8,27.4,25.2,24,21.4,80,78,0,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,18.6255841060517,FALSE,0,0,0,,,
2018-10-25,2018,10,25,1017,27.7,25.5,24.4,21.6,79,54,0,7,"HKO",FALSE,FALSE,FALSE,FALSE,18.7053668952193,FALSE,0,0,0,,,
2018-10-26,2018,10,26,1016.5,28.6,26.3,23.9,21.5,76,41,0,8.2,"HKO",FALSE,FALSE,FALSE,FALSE,18.8186508532776,FALSE,0,0,0,,,
2018-10-27,2018,10,27,1018.1,27.9,25.4,23.7,17.4,61,53,0,6.7,"HKO",FALSE,FALSE,FALSE,FALSE,14.3625352319544,FALSE,0,0,0,,,
2018-10-28,2018,10,28,1017.4,27.5,24.3,21.7,14.3,54,13,0,10.6,"HKO",FALSE,FALSE,FALSE,FALSE,11.949627763945,FALSE,0,0,0,,,
2018-10-29,2018,10,29,1015.1,28.9,25.2,22.2,8.5,35,4,0,10.6,"HKO",FALSE,FALSE,FALSE,FALSE,8.14869304639762,FALSE,0,0,0,,,
2018-10-30,2018,10,30,1014.8,28.5,25.7,23.4,8.2,33,24,0,10.5,"HKO",FALSE,FALSE,FALSE,FALSE,7.90174851357543,FALSE,0,0,0,,,
2018-10-31,2018,10,31,1014.2,27.2,25,22.9,9.1,37,83,0,6.2,"HKO",FALSE,FALSE,FALSE,FALSE,8.51790457031898,FALSE,0,0,0,,,
2018-11-01,2018,11,1,1012.5,27.4,24.6,22.6,11.6,45,84,0,7,"HKO",FALSE,FALSE,FALSE,FALSE,10.1284554977523,FALSE,0,0,0,,,
2018-11-02,2018,11,2,1015.5,24.8,22.4,20.1,16.6,70,91,0.1,1.7,"HKO",FALSE,FALSE,FALSE,FALSE,13.8989680736211,FALSE,0,0,0,,,
2018-11-03,2018,11,3,1016.7,23.4,21.5,19.4,19.1,86,99,8.3,0,"HKO",FALSE,FALSE,FALSE,FALSE,16.2121446798874,FALSE,0,0,0,,,
2018-11-04,2018,11,4,1016.6,25.7,23.7,22.3,20.7,83,92,0,2.9,"HKO",FALSE,FALSE,FALSE,FALSE,17.7519984469622,FALSE,0,0,0,,,
2018-11-05,2018,11,5,1016.8,26.7,24.5,23.5,20.5,79,77,0,5.6,"HKO",FALSE,FALSE,FALSE,FALSE,17.6808441992869,FALSE,0,0,0,,,
2018-11-06,2018,11,6,1017.5,27.1,24.7,23.3,20.5,78,41,0,10.2,"HKO",FALSE,FALSE,FALSE,FALSE,17.6554270721459,FALSE,0,0,0,,,
2018-11-07,2018,11,7,1017.6,27.1,25,23.6,20.8,77,73,0,6.9,"HKO",FALSE,FALSE,FALSE,FALSE,17.7264500517449,FALSE,0,0,0,,,
2018-11-08,2018,11,8,1016.6,27.3,25.2,23.9,20.5,75,81,0,5.9,"HKO",FALSE,FALSE,FALSE,FALSE,17.4614850994235,FALSE,0,0,0,,,
2018-11-09,2018,11,9,1016.8,27.1,24.5,22.9,19.4,74,82,0,5.1,"HKO",FALSE,FALSE,FALSE,FALSE,16.5618034271802,FALSE,0,0,0,,,
2018-11-10,2018,11,10,1017.9,25.4,23.9,23.4,19.9,78,88,0,0.8,"HKO",FALSE,FALSE,FALSE,FALSE,16.8733713107359,FALSE,0,0,0,,,
2018-11-11,2018,11,11,1017,25.7,23.8,22.5,19.9,79,68,0,6.7,"HKO",FALSE,FALSE,FALSE,FALSE,16.9928512187091,FALSE,0,0,0,,,
2018-11-12,2018,11,12,1014.2,28,24.9,23.2,20.6,77,76,0,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,17.6268421537846,FALSE,0,0,0,,,
2018-11-13,2018,11,13,1014.1,26.3,24.3,23.2,19.9,76,80,0,6,"HKO",FALSE,FALSE,FALSE,FALSE,16.8179946307375,FALSE,0,0,0,,,
2018-11-14,2018,11,14,1015.6,25.5,23.5,22.7,19,76,80,0,3.9,"HKO",FALSE,FALSE,FALSE,FALSE,16.0707820069504,FALSE,0,0,0,,,
2018-11-15,2018,11,15,1015.8,23.6,23.2,22.7,19.9,82,86,0,0,"HKO",FALSE,FALSE,FALSE,FALSE,17.0452861986252,FALSE,0,0,0,,,
2018-11-16,2018,11,16,1015.2,24.9,23.9,22.9,21.2,85,87,1.1,0.6,"HKO",FALSE,FALSE,FALSE,FALSE,18.3876482232379,FALSE,0,0,0,,,
2018-11-17,2018,11,17,1015.8,23.8,23.5,23.1,21.3,87,96,0.5,0,"HKO",FALSE,FALSE,FALSE,FALSE,18.3968162447985,FALSE,0,0,0,,,
2018-11-18,2018,11,18,1016.2,25.8,23.8,22.7,20.8,84,85,0,4.5,"HKO",FALSE,FALSE,FALSE,FALSE,18.0683481312856,FALSE,0,0,0,,,
2018-11-19,2018,11,19,1017.5,25.8,23.9,22,19.1,75,78,0,6.4,"HKO",FALSE,FALSE,FALSE,FALSE,16.2243954910922,FALSE,0,0,0,,,
2018-11-20,2018,11,20,1017.4,24,23.1,22,19.4,80,84,0.1,2.9,"HKO",FALSE,FALSE,FALSE,FALSE,16.5347996273911,FALSE,0,0,0,,,
2018-11-21,2018,11,21,1016.4,27.2,23.9,21.2,20.4,81,82,2.4,8.8,"HKO",FALSE,FALSE,FALSE,FALSE,17.5223471303796,FALSE,0,0,0,,,
2018-11-22,2018,11,22,1019.9,21.9,20.4,18.8,13.6,65,88,0.2,1.4,"HKO",FALSE,FALSE,FALSE,FALSE,11.4944412519129,FALSE,0,0,0,,,
2018-11-23,2018,11,23,1020.1,23.4,20.9,18.1,14.2,66,40,0,9.3,"HKO",FALSE,FALSE,FALSE,FALSE,12.0162679532764,FALSE,0,0,0,,,
2018-11-24,2018,11,24,1019.7,23.1,21.7,20.5,16.6,73,78,0,6.7,"HKO",FALSE,FALSE,FALSE,FALSE,13.9215622527505,FALSE,0,0,0,,,
2018-11-25,2018,11,25,1018.8,21.6,19.5,17.4,16.5,84,95,21,0,"HKO",FALSE,FALSE,FALSE,FALSE,14.091479125529,FALSE,0,0,0,,,
2018-11-26,2018,11,26,1018.9,20.9,19,17,17,89,93,15.7,0.3,"HKO",FALSE,FALSE,FALSE,FALSE,14.4969488583391,FALSE,0,0,0,,,
2018-11-27,2018,11,27,1019,22.5,20.5,19,17.5,83,89,16.3,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,14.7634137008099,FALSE,0,0,0,,,
2018-11-28,2018,11,28,1019.3,21.4,20.3,19.2,18.5,89,88,7.7,0,"HKO",FALSE,FALSE,FALSE,FALSE,15.6469012918099,FALSE,0,0,0,,,
2018-11-29,2018,11,29,1021,23.3,21.3,19.8,16.7,75,46,0,6.1,"HKO",FALSE,FALSE,FALSE,FALSE,13.9756609487776,FALSE,0,0,0,,,
2018-11-30,2018,11,30,1020.4,23.2,21.5,20.1,16.2,72,46,0,9.5,"HKO",FALSE,FALSE,FALSE,FALSE,13.5729583366499,FALSE,0,0,0,,,
2018-12-01,2018,12,1,1018.3,24.2,22.1,21.1,18.1,78,56,0,6.2,"HKO",FALSE,FALSE,FALSE,FALSE,15.2223771404296,FALSE,0,0,0,,,
2018-12-02,2018,12,2,1016.4,24.3,22.4,21.2,19.3,83,51,0,9.3,"HKO",FALSE,FALSE,FALSE,FALSE,16.4802050015793,FALSE,0,0,0,,,
2018-12-03,2018,12,3,1016.5,26,23.7,22,19.8,79,58,0,7.2,"HKO",FALSE,FALSE,FALSE,FALSE,16.8964804495183,FALSE,0,0,0,,,
2018-12-04,2018,12,4,1016,27.1,24.8,22.7,20.6,78,58,0,9.1,"HKO",FALSE,FALSE,FALSE,FALSE,17.7553506339149,FALSE,0,0,0,,,
2018-12-05,2018,12,5,1015.5,24.8,23.6,22.5,20.3,82,82,0,0.6,"HKO",FALSE,FALSE,FALSE,FALSE,17.4385791431933,FALSE,0,0,0,,,
2018-12-06,2018,12,6,1015.5,25.1,23.3,21.6,20.4,84,83,0.1,2,"HKO",FALSE,FALSE,FALSE,FALSE,17.5610025740183,FALSE,0,0,0,,,
2018-12-07,2018,12,7,1018.5,23.3,21.1,18.5,19.1,88,90,1,0,"HKO",FALSE,FALSE,FALSE,FALSE,16.2089539039765,FALSE,0,0,0,,,
2018-12-08,2018,12,8,1021.6,19.7,18,16.7,13.7,76,88,0,0.2,"HKO",FALSE,FALSE,FALSE,FALSE,11.6672193831396,FALSE,0,0,0,,,
2018-12-09,2018,12,9,1021.5,18.3,17,16.4,12.6,75,90,0,0.5,"HKO",FALSE,FALSE,FALSE,FALSE,10.8462180908235,FALSE,0,0,0,,,
2018-12-10,2018,12,10,1019.7,18.3,17,15.1,12.6,75,88,0.2,0.1,"HKO",FALSE,FALSE,FALSE,FALSE,10.8462180908235,FALSE,0,0,0,,,
2018-12-11,2018,12,11,1020.3,20.4,18,16.5,12,68,84,0,4.9,"HKO",FALSE,FALSE,FALSE,FALSE,10.4390910270196,FALSE,0,0,0,,,
2018-12-12,2018,12,12,1024.2,16.5,14.9,13.7,8.9,67,84,0,0,"HKO",FALSE,FALSE,FALSE,FALSE,8.53395896597033,FALSE,0,0,0,,,
2018-12-13,2018,12,13,1025.1,18.1,15.6,13.5,9.6,68,86,0,2.6,"HKO",FALSE,FALSE,FALSE,FALSE,9.03790037967249,FALSE,0,0,0,,,
2018-12-14,2018,12,14,1025.3,18.2,16.8,15.5,11.7,72,88,0,0,"HKO",FALSE,FALSE,FALSE,FALSE,10.2881562534907,FALSE,0,0,0,,,
2018-12-15,2018,12,15,1023.5,21.2,18.9,17.2,14.3,75,64,0,6.6,"HKO",FALSE,FALSE,FALSE,FALSE,12.1446132191857,FALSE,0,0,0,,,
2018-12-16,2018,12,16,1022,20.9,19.3,18,14.6,74,88,0,1.2,"HKO",FALSE,FALSE,FALSE,FALSE,12.2687061404353,FALSE,0,0,0,,,
2018-12-17,2018,12,17,1022.2,21,18,15.6,9.1,56,38,0,8.4,"HKO",FALSE,FALSE,FALSE,FALSE,8.59689849283967,FALSE,0,0,0,,,
2018-12-18,2018,12,18,1022.2,20.2,18.1,16.2,10.1,60,38,0,8.5,"HKO",FALSE,FALSE,FALSE,FALSE,9.2658964066577,FALSE,0,0,0,,,
2018-12-19,2018,12,19,1019.5,21.5,19.9,18.5,16,78,78,0,6.4,"HKO",FALSE,FALSE,FALSE,FALSE,13.3957913483469,FALSE,0,0,0,,,
2018-12-20,2018,12,20,1016.5,23.2,21.6,20.1,18.8,84,80,0,2,"HKO",FALSE,FALSE,FALSE,FALSE,15.926994520322,FALSE,0,0,0,,,
2018-12-21,2018,12,21,1016.1,25,22.4,21.4,19.9,86,68,0,8.7,"HKO",FALSE,FALSE,FALSE,FALSE,17.0758750618774,FALSE,0,0,0,,,
2018-12-22,2018,12,22,1017,25.2,22.2,20,18,77,66,0,7.1,"HKO",FALSE,FALSE,FALSE,FALSE,15.1140001686054,FALSE,0,0,0,,,
2018-12-23,2018,12,23,1017.6,22.5,20.1,17.5,18.2,89,96,10.5,0,"HKO",FALSE,FALSE,FALSE,FALSE,15.4650041318143,FALSE,0,0,0,,,
2018-12-24,2018,12,24,1017.5,19,18,16.8,15.6,86,99,0.1,0,"HKO",FALSE,FALSE,FALSE,FALSE,13.2023798282895,FALSE,0,0,0,,,
