"month_id","year","month","month_date","age_group","sex","population","data_status","source_table","notes"
"2021-01",2021,1,2021-01-01,"65-69","Female",246105.479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-02",2021,2,2021-02-01,"65-69","Female",247336.98630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-03",2021,3,2021-03-01,"65-69","Female",248449.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-04",2021,4,2021-04-01,"65-69","Female",249680.821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-05",2021,5,2021-05-01,"65-69","Female",250872.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-06",2021,6,2021-06-01,"65-69","Female",252104.109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-07",2021,7,2021-07-01,"65-69","Female",253386.301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-08",2021,8,2021-08-01,"65-69","Female",254804.657534247,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-09",2021,9,2021-09-01,"65-69","Female",256223.01369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-10",2021,10,2021-10-01,"65-69","Female",257595.616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-11",2021,11,2021-11-01,"65-69","Female",259013.97260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-12",2021,12,2021-12-01,"65-69","Female",260386.575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-01",2022,1,2022-01-01,"65-69","Female",261804.931506849,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-02",2022,2,2022-02-01,"65-69","Female",263223.287671233,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-03",2022,3,2022-03-01,"65-69","Female",264504.383561644,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-04",2022,4,2022-04-01,"65-69","Female",265922.739726027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-05",2022,5,2022-05-01,"65-69","Female",267295.342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-06",2022,6,2022-06-01,"65-69","Female",268713.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-07",2022,7,2022-07-01,"65-69","Female",270349.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-08",2022,8,2022-08-01,"65-69","Female",272311.232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-09",2022,9,2022-09-01,"65-69","Female",274273.150684931,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-10",2022,10,2022-10-01,"65-69","Female",276171.780821918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-11",2022,11,2022-11-01,"65-69","Female",278133.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-12",2022,12,2022-12-01,"65-69","Female",280032.328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-01",2023,1,2023-01-01,"65-69","Female",281994.246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-02",2023,2,2023-02-01,"65-69","Female",283956.164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-03",2023,3,2023-03-01,"65-69","Female",285728.219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-04",2023,4,2023-04-01,"65-69","Female",287690.136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-05",2023,5,2023-05-01,"65-69","Female",289588.767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-06",2023,6,2023-06-01,"65-69","Female",291550.684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-07",2023,7,2023-07-01,"65-69","Female",292844.262295082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-08",2023,8,2023-08-01,"65-69","Female",293555.737704918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-09",2023,9,2023-09-01,"65-69","Female",294267.213114754,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-10",2023,10,2023-10-01,"65-69","Female",294955.737704918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-11",2023,11,2023-11-01,"65-69","Female",295667.213114754,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-12",2023,12,2023-12-01,"65-69","Female",296355.737704918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-01",2013,1,2013-01-01,"70-74","Female",105737.534246575,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-02",2013,2,2013-02-01,"70-74","Female",105338.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-03",2013,3,2013-03-01,"70-74","Female",104977.808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-04",2013,4,2013-04-01,"70-74","Female",104578.630136986,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-05",2013,5,2013-05-01,"70-74","Female",104192.328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-06",2013,6,2013-06-01,"70-74","Female",103793.150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-07",2013,7,2013-07-01,"70-74","Female",103530.136986301,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-08",2013,8,2013-08-01,"70-74","Female",103385.753424658,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-09",2013,9,2013-09-01,"70-74","Female",103241.369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-10",2013,10,2013-10-01,"70-74","Female",103101.643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-11",2013,11,2013-11-01,"70-74","Female",102957.260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-12",2013,12,2013-12-01,"70-74","Female",102817.534246575,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-01",2014,1,2014-01-01,"70-74","Female",102673.150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-02",2014,2,2014-02-01,"70-74","Female",102528.767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-03",2014,3,2014-03-01,"70-74","Female",102398.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-04",2014,4,2014-04-01,"70-74","Female",102253.97260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-05",2014,5,2014-05-01,"70-74","Female",102114.246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-06",2014,6,2014-06-01,"70-74","Female",101969.863013699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-07",2014,7,2014-07-01,"70-74","Female",101961.643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-08",2014,8,2014-08-01,"70-74","Female",102089.04109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-09",2014,9,2014-09-01,"70-74","Female",102216.438356164,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-10",2014,10,2014-10-01,"70-74","Female",102339.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-11",2014,11,2014-11-01,"70-74","Female",102467.123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-12",2014,12,2014-12-01,"70-74","Female",102590.410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-01",2015,1,2015-01-01,"70-74","Female",102717.808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-02",2015,2,2015-02-01,"70-74","Female",102845.205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-03",2015,3,2015-03-01,"70-74","Female",102960.273972603,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-04",2015,4,2015-04-01,"70-74","Female",103087.671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-05",2015,5,2015-05-01,"70-74","Female",103210.95890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-06",2015,6,2015-06-01,"70-74","Female",103338.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-07",2015,7,2015-07-01,"70-74","Female",103613.114754098,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-08",2015,8,2015-08-01,"70-74","Female",104053.551912568,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-09",2015,9,2015-09-01,"70-74","Female",104493.989071038,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-10",2015,10,2015-10-01,"70-74","Female",104920.218579235,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-11",2015,11,2015-11-01,"70-74","Female",105360.655737705,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-12",2015,12,2015-12-01,"70-74","Female",105786.885245902,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-01",2016,1,2016-01-01,"70-74","Female",106227.322404372,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-02",2016,2,2016-02-01,"70-74","Female",106667.759562842,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-03",2016,3,2016-03-01,"70-74","Female",107079.781420765,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-04",2016,4,2016-04-01,"70-74","Female",107520.218579235,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-05",2016,5,2016-05-01,"70-74","Female",107946.448087432,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-06",2016,6,2016-06-01,"70-74","Female",108386.885245902,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-07",2016,7,2016-07-01,"70-74","Female",109261.643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-08",2016,8,2016-08-01,"70-74","Female",110629.04109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-09",2016,9,2016-09-01,"70-74","Female",111996.438356164,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-10",2016,10,2016-10-01,"70-74","Female",113319.726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-11",2016,11,2016-11-01,"70-74","Female",114687.123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-12",2016,12,2016-12-01,"70-74","Female",116010.410958904,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-01",2017,1,2017-01-01,"70-74","Female",117377.808219178,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-02",2017,2,2017-02-01,"70-74","Female",118745.205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-03",2017,3,2017-03-01,"70-74","Female",119980.273972603,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-04",2017,4,2017-04-01,"70-74","Female",121347.671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-05",2017,5,2017-05-01,"70-74","Female",122670.95890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-06",2017,6,2017-06-01,"70-74","Female",124038.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-07",2017,7,2017-07-01,"70-74","Female",125353.424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-08",2017,8,2017-08-01,"70-74","Female",126703.835616438,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-09",2017,9,2017-09-01,"70-74","Female",128054.246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-10",2017,10,2017-10-01,"70-74","Female",129361.095890411,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-11",2017,11,2017-11-01,"70-74","Female",130711.506849315,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-12",2017,12,2017-12-01,"70-74","Female",132018.356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-01",2018,1,2018-01-01,"70-74","Female",133368.767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-02",2018,2,2018-02-01,"70-74","Female",134719.178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-03",2018,3,2018-03-01,"70-74","Female",135938.904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-04",2018,4,2018-04-01,"70-74","Female",137289.315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-05",2018,5,2018-05-01,"70-74","Female",138596.164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-06",2018,6,2018-06-01,"70-74","Female",139946.575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-07",2018,7,2018-07-01,"70-74","Female",141302.739726027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-08",2018,8,2018-08-01,"70-74","Female",142755.068493151,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-09",2018,9,2018-09-01,"70-74","Female",144207.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-10",2018,10,2018-10-01,"70-74","Female",145612.876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-11",2018,11,2018-11-01,"70-74","Female",147065.205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-12",2018,12,2018-12-01,"70-74","Female",148470.684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-01",2019,1,2019-01-01,"70-74","Female",149923.01369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-02",2019,2,2019-02-01,"70-74","Female",151375.342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-03",2019,3,2019-03-01,"70-74","Female",152687.123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-04",2019,4,2019-04-01,"70-74","Female",154139.452054795,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-05",2019,5,2019-05-01,"70-74","Female",155544.931506849,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-06",2019,6,2019-06-01,"70-74","Female",156997.260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-07",2019,7,2019-07-01,"70-74","Female",158355.737704918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-08",2019,8,2019-08-01,"70-74","Female",159710.928961749,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-09",2019,9,2019-09-01,"70-74","Female",161066.120218579,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
